Entity,Code,Year,2_1_Population
Hungary,HUN,1845,4976296
Hungary,HUN,1846,5012754
Hungary,HUN,1847,5049479
Hungary,HUN,1848,5086472
Hungary,HUN,1849,5123254
Hungary,HUN,1850,5159819
Hungary,HUN,1851,5195874
Hungary,HUN,1852,5231698
Hungary,HUN,1853,5267286
Hungary,HUN,1854,5303117
Hungary,HUN,1855,5339191
Hungary,HUN,1856,5375511
Hungary,HUN,1857,5412077
Hungary,HUN,1858,5448892
Hungary,HUN,1859,5485958
Hungary,HUN,1860,5523276
Hungary,HUN,1861,5560848
Hungary,HUN,1862,5598675
Hungary,HUN,1863,5636759
Hungary,HUN,1864,5675103
Hungary,HUN,1865,5713707
Hungary,HUN,1866,5752574
Hungary,HUN,1867,5791706
Hungary,HUN,1868,5831103
Hungary,HUN,1869,5869333
Hungary,HUN,1870,5906380
Hungary,HUN,1871,5942228
Hungary,HUN,1872,5976861
Hungary,HUN,1873,6010261
Hungary,HUN,1874,6043849
Hungary,HUN,1875,6077624
Hungary,HUN,1876,6111588
Hungary,HUN,1877,6145741
Hungary,HUN,1878,6180086
Hungary,HUN,1879,6214622
Hungary,HUN,1880,6249351
Hungary,HUN,1881,6284275
Hungary,HUN,1882,6319393
Hungary,HUN,1883,6354708
Hungary,HUN,1884,6390220
Hungary,HUN,1885,6425931
Hungary,HUN,1886,6461841
Hungary,HUN,1887,6497951
Hungary,HUN,1888,6534264
Hungary,HUN,1889,6573068
Hungary,HUN,1890,6614395
Hungary,HUN,1891,6658275
Hungary,HUN,1892,6704740
Hungary,HUN,1893,6753821
Hungary,HUN,1894,6803261
Hungary,HUN,1895,6853063
Hungary,HUN,1896,6903229
Hungary,HUN,1897,6953762
Hungary,HUN,1898,7004666
Hungary,HUN,1899,7055446
Hungary,HUN,1900,7106099
Hungary,HUN,1901,7156620
Hungary,HUN,1902,7207005
Hungary,HUN,1903,7257249
Hungary,HUN,1904,7307843
Hungary,HUN,1905,7358790
Hungary,HUN,1906,7410092
Hungary,HUN,1907,7461752
Hungary,HUN,1908,7513772
Hungary,HUN,1909,7561439
Hungary,HUN,1910,7604704
Hungary,HUN,1911,7643518
Hungary,HUN,1912,7677833
Hungary,HUN,1913,7707599
Hungary,HUN,1914,7737480
Hungary,HUN,1915,7767477
Hungary,HUN,1916,7797591
Hungary,HUN,1917,7827821
Hungary,HUN,1918,7858606
Hungary,HUN,1919,7896688
Hungary,HUN,1920,7942157
Hungary,HUN,1921,7995102
Hungary,HUN,1922,8055615
Hungary,HUN,1923,8123788
Hungary,HUN,1924,8192538
Hungary,HUN,1925,8261870
Hungary,HUN,1926,8331788
Hungary,HUN,1927,8402298
Hungary,HUN,1928,8473405
Hungary,HUN,1929,8542839
Hungary,HUN,1930,8610568
Hungary,HUN,1931,8676563
Hungary,HUN,1932,8740792
Hungary,HUN,1933,8803224
Hungary,HUN,1934,8866102
Hungary,HUN,1935,8929428
Hungary,HUN,1936,8993207
Hungary,HUN,1937,9057442
Hungary,HUN,1938,9122136
Hungary,HUN,1939,9175088
Hungary,HUN,1940,9216208
Hungary,HUN,1941,9245404
Hungary,HUN,1942,9262586
Hungary,HUN,1943,9267660
Hungary,HUN,1944,9272737
Hungary,HUN,1945,9277816
Hungary,HUN,1946,9282899
Hungary,HUN,1947,9287984
Hungary,HUN,1948,9293072
Hungary,HUN,1949,9309622
Hungary,HUN,1950,9337718
Hungary,HUN,1951,9423047
Hungary,HUN,1952,9503843
Hungary,HUN,1953,9594226
Hungary,HUN,1954,9704531
Hungary,HUN,1955,9823339
Hungary,HUN,1956,9854134
Hungary,HUN,1957,9837654
Hungary,HUN,1958,9879817
Hungary,HUN,1959,9936025
Hungary,HUN,1960,9982618
Hungary,HUN,1961,10025842
Hungary,HUN,1962,10057460
Hungary,HUN,1963,10083331
Hungary,HUN,1964,10114177
Hungary,HUN,1965,10140858
Hungary,HUN,1966,10170086
Hungary,HUN,1967,10206829
Hungary,HUN,1968,10244346
Hungary,HUN,1969,10281127
Hungary,HUN,1970,10315367
Hungary,HUN,1971,10345368
Hungary,HUN,1972,10376619
Hungary,HUN,1973,10410508
Hungary,HUN,1974,10457951
Hungary,HUN,1975,10520241
Hungary,HUN,1976,10578511
Hungary,HUN,1977,10627916
Hungary,HUN,1978,10664861
Hungary,HUN,1979,10692722
Hungary,HUN,1980,10698682
Hungary,HUN,1981,10680617
Hungary,HUN,1982,10655628
Hungary,HUN,1983,10620933
Hungary,HUN,1984,10580910
Hungary,HUN,1985,10542756
Hungary,HUN,1986,10505773
Hungary,HUN,1987,10469197
Hungary,HUN,1988,10434269
Hungary,HUN,1989,10397176
Hungary,HUN,1990,10375989
Hungary,HUN,1991,10374750
Hungary,HUN,1992,10370067
Hungary,HUN,1993,10357423
Hungary,HUN,1994,10342435
Hungary,HUN,1995,10327171
Hungary,HUN,1996,10308272
Hungary,HUN,1997,10286223
Hungary,HUN,1998,10260965
Hungary,HUN,1999,10230263
Hungary,HUN,2000,10202054
Hungary,HUN,2001,10177955
Hungary,HUN,2002,10148404
Hungary,HUN,2003,10118060
Hungary,HUN,2004,10094499
Hungary,HUN,2005,10073533
Hungary,HUN,2006,10057063
Hungary,HUN,2007,10041171
Hungary,HUN,2008,10023508
Hungary,HUN,2009,10008581
Hungary,HUN,2010,9986832
Hungary,HUN,2011,9953247
Hungary,HUN,2012,9922133
Hungary,HUN,2013,9894637
Hungary,HUN,2014,9867906
Hungary,HUN,2015,9844250
Hungary,HUN,2016,9815106
Hungary,HUN,2017,9788940
Hungary,HUN,2018,9776361
Hungary,HUN,2019,9771799
Hungary,HUN,2020,9750571
Hungary,HUN,2021,9709784
Ireland,IRL,1800,5250000
Ireland,IRL,1801,5329879
Ireland,IRL,1802,5410972
Ireland,IRL,1803,5493300
Ireland,IRL,1804,5576881
Ireland,IRL,1805,5661733
Ireland,IRL,1806,5747876
Ireland,IRL,1807,5835329
Ireland,IRL,1808,5924114
Ireland,IRL,1809,6014249
Ireland,IRL,1810,6107148
Ireland,IRL,1811,6200068
Ireland,IRL,1812,6294402
Ireland,IRL,1813,6390171
Ireland,IRL,1814,6487397
Ireland,IRL,1815,6586102
Ireland,IRL,1816,6686310
Ireland,IRL,1817,6788042
Ireland,IRL,1818,6891322
Ireland,IRL,1819,6988457
Ireland,IRL,1820,7079278
Ireland,IRL,1821,7163614
Ireland,IRL,1822,7241288
Ireland,IRL,1823,7312122
Ireland,IRL,1824,7383648
Ireland,IRL,1825,7455874
Ireland,IRL,1826,7528807
Ireland,IRL,1827,7602453
Ireland,IRL,1828,7676819
Ireland,IRL,1829,7746740
Ireland,IRL,1830,7812138
Ireland,IRL,1831,7872935
Ireland,IRL,1832,7929052
Ireland,IRL,1833,7980409
Ireland,IRL,1834,8032100
Ireland,IRL,1835,8084125
Ireland,IRL,1836,8136487
Ireland,IRL,1837,8189188
Ireland,IRL,1838,8242230
Ireland,IRL,1839,8252749
Ireland,IRL,1840,8221292
Ireland,IRL,1841,8148395
Ireland,IRL,1842,8034579
Ireland,IRL,1843,7880357
Ireland,IRL,1844,7729095
Ireland,IRL,1845,7580737
Ireland,IRL,1846,7435227
Ireland,IRL,1847,7292509
Ireland,IRL,1848,7152531
Ireland,IRL,1849,7018882
Ireland,IRL,1850,6891380
Ireland,IRL,1851,6768411
Ireland,IRL,1852,6651288
Ireland,IRL,1853,6539839
Ireland,IRL,1854,6430257
Ireland,IRL,1855,6322511
Ireland,IRL,1856,6216570
Ireland,IRL,1857,6112404
Ireland,IRL,1858,6009983
Ireland,IRL,1859,5920220
Ireland,IRL,1860,5842820
Ireland,IRL,1861,5777494
Ireland,IRL,1862,5723958
Ireland,IRL,1863,5681933
Ireland,IRL,1864,5640217
Ireland,IRL,1865,5598807
Ireland,IRL,1866,5557701
Ireland,IRL,1867,5516896
Ireland,IRL,1868,5476391
Ireland,IRL,1869,5439498
Ireland,IRL,1870,5406175
Ireland,IRL,1871,5376383
Ireland,IRL,1872,5350080
Ireland,IRL,1873,5327226
Ireland,IRL,1874,5304469
Ireland,IRL,1875,5281809
Ireland,IRL,1876,5259246
Ireland,IRL,1877,5236779
Ireland,IRL,1878,5214407
Ireland,IRL,1879,5186259
Ireland,IRL,1880,5152419
Ireland,IRL,1881,5112969
Ireland,IRL,1882,5067993
Ireland,IRL,1883,5017571
Ireland,IRL,1884,4967651
Ireland,IRL,1885,4918228
Ireland,IRL,1886,4869296
Ireland,IRL,1887,4820850
Ireland,IRL,1888,4772887
Ireland,IRL,1889,4729452
Ireland,IRL,1890,4690478
Ireland,IRL,1891,4655895
Ireland,IRL,1892,4625639
Ireland,IRL,1893,4599641
Ireland,IRL,1894,4573789
Ireland,IRL,1895,4548082
Ireland,IRL,1896,4522519
Ireland,IRL,1897,4497100
Ireland,IRL,1898,4471823
Ireland,IRL,1899,4449795
Ireland,IRL,1900,4430989
Ireland,IRL,1901,4415380
Ireland,IRL,1902,4402943
Ireland,IRL,1903,4393653
Ireland,IRL,1904,4384382
Ireland,IRL,1905,4375131
Ireland,IRL,1906,4365899
Ireland,IRL,1907,4356686
Ireland,IRL,1908,4347493
Ireland,IRL,1909,4339485
Ireland,IRL,1910,4332660
Ireland,IRL,1911,4327013
Ireland,IRL,1912,4322541
Ireland,IRL,1913,4319240
Ireland,IRL,1914,4315941
Ireland,IRL,1915,4312645
Ireland,IRL,1916,4309351
Ireland,IRL,1917,4306059
Ireland,IRL,1918,4303696
Ireland,IRL,1919,4268199
Ireland,IRL,1920,4200881
Ireland,IRL,1921,4103003
Ireland,IRL,1922,3975780
Ireland,IRL,1923,3820375
Ireland,IRL,1924,3671044
Ireland,IRL,1925,3527551
Ireland,IRL,1926,3389666
Ireland,IRL,1927,3257171
Ireland,IRL,1928,3129856
Ireland,IRL,1929,3030681
Ireland,IRL,1930,2958572
Ireland,IRL,1931,2912496
Ireland,IRL,1932,2891459
Ireland,IRL,1933,2894506
Ireland,IRL,1934,2897558
Ireland,IRL,1935,2900612
Ireland,IRL,1936,2903669
Ireland,IRL,1937,2906730
Ireland,IRL,1938,2909794
Ireland,IRL,1939,2912345
Ireland,IRL,1940,2914383
Ireland,IRL,1941,2915908
Ireland,IRL,1942,2916917
Ireland,IRL,1943,2917412
Ireland,IRL,1944,2917906
Ireland,IRL,1945,2918401
Ireland,IRL,1946,2918895
Ireland,IRL,1947,2919390
Ireland,IRL,1948,2919885
Ireland,IRL,1949,2917645
Ireland,IRL,1950,2906608
Ireland,IRL,1951,2924713
Ireland,IRL,1952,2929379
Ireland,IRL,1953,2917036
Ireland,IRL,1954,2902783
Ireland,IRL,1955,2886375
Ireland,IRL,1956,2869658
Ireland,IRL,1957,2854321
Ireland,IRL,1958,2838765
Ireland,IRL,1959,2823474
Ireland,IRL,1960,2811075
Ireland,IRL,1961,2807012
Ireland,IRL,1962,2813072
Ireland,IRL,1963,2824097
Ireland,IRL,1964,2837439
Ireland,IRL,1965,2852404
Ireland,IRL,1966,2867008
Ireland,IRL,1967,2882744
Ireland,IRL,1968,2899653
Ireland,IRL,1969,2917193
Ireland,IRL,1970,2937647
Ireland,IRL,1971,2969402
Ireland,IRL,1972,3013995
Ireland,IRL,1973,3062017
Ireland,IRL,1974,3110101
Ireland,IRL,1975,3157921
Ireland,IRL,1976,3205754
Ireland,IRL,1977,3254661
Ireland,IRL,1978,3305575
Ireland,IRL,1979,3351902
Ireland,IRL,1980,3391393
Ireland,IRL,1981,3424834
Ireland,IRL,1982,3451220
Ireland,IRL,1983,3472904
Ireland,IRL,1984,3490937
Ireland,IRL,1985,3505781
Ireland,IRL,1986,3515672
Ireland,IRL,1987,3513702
Ireland,IRL,1988,3498032
Ireland,IRL,1989,3483316
Ireland,IRL,1990,3485370
Ireland,IRL,1991,3504806
Ireland,IRL,1992,3528370
Ireland,IRL,1993,3545700
Ireland,IRL,1994,3559396
Ireland,IRL,1995,3579486
Ireland,IRL,1996,3606725
Ireland,IRL,1997,3640157
Ireland,IRL,1998,3678670
Ireland,IRL,1999,3719918
Ireland,IRL,2000,3768954
Ireland,IRL,2001,3829019
Ireland,IRL,2002,3894256
Ireland,IRL,2003,3958706
Ireland,IRL,2004,4031961
Ireland,IRL,2005,4121220
Ireland,IRL,2006,4234809
Ireland,IRL,2007,4359841
Ireland,IRL,2008,4452393
Ireland,IRL,2009,4499797
Ireland,IRL,2010,4524581
Ireland,IRL,2011,4544504
Ireland,IRL,2012,4564550
Ireland,IRL,2013,4588830
Ireland,IRL,2014,4622165
Ireland,IRL,2015,4665764
Ireland,IRL,2016,4715791
Ireland,IRL,2017,4771860
Ireland,IRL,2018,4834506
Ireland,IRL,2019,4896021
Ireland,IRL,2020,4946123
Ireland,IRL,2021,4986525
Italy,ITA,1800,19000000
Italy,ITA,1801,19057138
Italy,ITA,1802,19114447
Italy,ITA,1803,19171929
Italy,ITA,1804,19229584
Italy,ITA,1805,19287412
Italy,ITA,1806,19345415
Italy,ITA,1807,19403591
Italy,ITA,1808,19461943
Italy,ITA,1809,19520470
Italy,ITA,1810,19579349
Italy,ITA,1811,19638229
Italy,ITA,1812,19697286
Italy,ITA,1813,19756521
Italy,ITA,1814,19815934
Italy,ITA,1815,19875525
Italy,ITA,1816,19935296
Italy,ITA,1817,19995247
Italy,ITA,1818,20055377
Italy,ITA,1819,20129529
Italy,ITA,1820,20217832
Italy,ITA,1821,20320419
Italy,ITA,1822,20437423
Italy,ITA,1823,20568978
Italy,ITA,1824,20701381
Italy,ITA,1825,20834635
Italy,ITA,1826,20968748
Italy,ITA,1827,21103723
Italy,ITA,1828,21239568
Italy,ITA,1829,21376294
Italy,ITA,1830,21513909
Italy,ITA,1831,21652416
Italy,ITA,1832,21791823
Italy,ITA,1833,21932135
Italy,ITA,1834,22073351
Italy,ITA,1835,22215476
Italy,ITA,1836,22358516
Italy,ITA,1837,22502477
Italy,ITA,1838,22647364
Italy,ITA,1839,22793194
Italy,ITA,1840,22939972
Italy,ITA,1841,23087704
Italy,ITA,1842,23236396
Italy,ITA,1843,23386055
Italy,ITA,1844,23536678
Italy,ITA,1845,23688271
Italy,ITA,1846,23840841
Italy,ITA,1847,23994393
Italy,ITA,1848,24148934
Italy,ITA,1849,24304454
Italy,ITA,1850,24460960
Italy,ITA,1851,24614425
Italy,ITA,1852,24768837
Italy,ITA,1853,24924200
Italy,ITA,1854,25080537
Italy,ITA,1855,25237854
Italy,ITA,1856,25396157
Italy,ITA,1857,25555453
Italy,ITA,1858,25715747
Italy,ITA,1859,25878525
Italy,ITA,1860,26043812
Italy,ITA,1861,26211633
Italy,ITA,1862,26382014
Italy,ITA,1863,26554980
Italy,ITA,1864,26729079
Italy,ITA,1865,26904320
Italy,ITA,1866,27080708
Italy,ITA,1867,27258252
Italy,ITA,1868,27436959
Italy,ITA,1869,27611442
Italy,ITA,1870,27781643
Italy,ITA,1871,27947505
Italy,ITA,1872,28108969
Italy,ITA,1873,28265978
Italy,ITA,1874,28423863
Italy,ITA,1875,28582629
Italy,ITA,1876,28742281
Italy,ITA,1877,28902824
Italy,ITA,1878,29064263
Italy,ITA,1879,29234586
Italy,ITA,1880,29413896
Italy,ITA,1881,29602297
Italy,ITA,1882,29799897
Italy,ITA,1883,30006800
Italy,ITA,1884,30215139
Italy,ITA,1885,30424924
Italy,ITA,1886,30636165
Italy,ITA,1887,30848871
Italy,ITA,1888,31063054
Italy,ITA,1889,31272032
Italy,ITA,1890,31475731
Italy,ITA,1891,31674076
Italy,ITA,1892,31866992
Italy,ITA,1893,32054401
Italy,ITA,1894,32242911
Italy,ITA,1895,32432529
Italy,ITA,1896,32623261
Italy,ITA,1897,32815115
Italy,ITA,1898,33008095
Italy,ITA,1899,33217233
Italy,ITA,1900,33442744
Italy,ITA,1901,33684844
Italy,ITA,1902,33943753
Italy,ITA,1903,34219691
Italy,ITA,1904,34497872
Italy,ITA,1905,34778313
Italy,ITA,1906,35061033
Italy,ITA,1907,35346051
Italy,ITA,1908,35633384
Italy,ITA,1909,35879156
Italy,ITA,1910,36082944
Italy,ITA,1911,36244325
Italy,ITA,1912,36362869
Italy,ITA,1913,36438143
Italy,ITA,1914,36513572
Italy,ITA,1915,36589157
Italy,ITA,1916,36664897
Italy,ITA,1917,36740792
Italy,ITA,1918,36822942
Italy,ITA,1919,36953258
Italy,ITA,1920,37132267
Italy,ITA,1921,37360499
Italy,ITA,1922,37638491
Italy,ITA,1923,37966783
Italy,ITA,1924,38297938
Italy,ITA,1925,38631982
Italy,ITA,1926,38968940
Italy,ITA,1927,39308836
Italy,ITA,1928,39651697
Italy,ITA,1929,39994786
Italy,ITA,1930,40338080
Italy,ITA,1931,40681558
Italy,ITA,1932,41025199
Italy,ITA,1933,41368979
Italy,ITA,1934,41715641
Italy,ITA,1935,42065207
Italy,ITA,1936,42417703
Italy,ITA,1937,42773152
Italy,ITA,1938,43131580
Italy,ITA,1939,43472712
Italy,ITA,1940,43796279
Italy,ITA,1941,44102010
Italy,ITA,1942,44389632
Italy,ITA,1943,44658866
Italy,ITA,1944,44929734
Italy,ITA,1945,45202244
Italy,ITA,1946,45476408
Italy,ITA,1947,45752234
Italy,ITA,1948,46029733
Italy,ITA,1949,46311839
Italy,ITA,1950,46391944
Italy,ITA,1951,46750764
Italy,ITA,1952,47016488
Italy,ITA,1953,47412148
Italy,ITA,1954,47833768
Italy,ITA,1955,48130728
Italy,ITA,1956,48403440
Italy,ITA,1957,48660256
Italy,ITA,1958,48930472
Italy,ITA,1959,49224672
Italy,ITA,1960,49517708
Italy,ITA,1961,49812724
Italy,ITA,1962,50162244
Italy,ITA,1963,50555128
Italy,ITA,1964,50997780
Italy,ITA,1965,51452860
Italy,ITA,1966,51882568
Italy,ITA,1967,52294440
Italy,ITA,1968,52661072
Italy,ITA,1969,53001508
Italy,ITA,1970,53324036
Italy,ITA,1971,53636100
Italy,ITA,1972,53995428
Italy,ITA,1973,54379588
Italy,ITA,1974,54750684
Italy,ITA,1975,55093992
Italy,ITA,1976,55388904
Italy,ITA,1977,55649672
Italy,ITA,1978,55877016
Italy,ITA,1979,56070680
Italy,ITA,1980,56329480
Italy,ITA,1981,56532908
Italy,ITA,1982,56585840
Italy,ITA,1983,56607516
Italy,ITA,1984,56620236
Italy,ITA,1985,56636468
Italy,ITA,1986,56639056
Italy,ITA,1987,56644528
Italy,ITA,1988,56670880
Italy,ITA,1989,56711524
Italy,ITA,1990,56756560
Italy,ITA,1991,56794488
Italy,ITA,1992,56833184
Italy,ITA,1993,56869456
Italy,ITA,1994,56883820
Italy,ITA,1995,56885124
Italy,ITA,1996,56898972
Italy,ITA,1997,56925808
Italy,ITA,1998,56938736
Italy,ITA,1999,56945064
Italy,ITA,2000,56966400
Italy,ITA,2001,56994992
Italy,ITA,2002,57107576
Italy,ITA,2003,57425176
Italy,ITA,2004,57860664
Italy,ITA,2005,58199876
Italy,ITA,2006,58429904
Italy,ITA,2007,58778480
Italy,ITA,2008,59224228
Italy,ITA,2009,59562844
Italy,ITA,2010,59822452
Italy,ITA,2011,60025952
Italy,ITA,2012,60190152
Italy,ITA,2013,60312600
Italy,ITA,2014,60322792
Italy,ITA,2015,60232908
Italy,ITA,2016,60118628
Italy,ITA,2017,60004024
Italy,ITA,2018,59877432
Italy,ITA,2019,59727936
Italy,ITA,2020,59500576
Italy,ITA,2021,59240336
Latvia,LVA,1800,590588
Latvia,LVA,1801,590588
Latvia,LVA,1802,590588
Latvia,LVA,1803,590588
Latvia,LVA,1804,590588
Latvia,LVA,1805,590588
Latvia,LVA,1806,590588
Latvia,LVA,1807,590588
Latvia,LVA,1808,590588
Latvia,LVA,1809,590588
Latvia,LVA,1810,590588
Latvia,LVA,1811,590588
Latvia,LVA,1812,590588
Latvia,LVA,1813,590588
Latvia,LVA,1814,590588
Latvia,LVA,1815,590588
Latvia,LVA,1816,590588
Latvia,LVA,1817,590588
Latvia,LVA,1818,590588
Latvia,LVA,1819,592524
Latvia,LVA,1820,596429
Latvia,LVA,1821,602334
Latvia,LVA,1822,610273
Latvia,LVA,1823,620277
Latvia,LVA,1824,630446
Latvia,LVA,1825,640782
Latvia,LVA,1826,651287
Latvia,LVA,1827,661965
Latvia,LVA,1828,672817
Latvia,LVA,1829,683847
Latvia,LVA,1830,695058
Latvia,LVA,1831,706453
Latvia,LVA,1832,718035
Latvia,LVA,1833,729807
Latvia,LVA,1834,741771
Latvia,LVA,1835,753932
Latvia,LVA,1836,766292
Latvia,LVA,1837,778855
Latvia,LVA,1838,791623
Latvia,LVA,1839,804602
Latvia,LVA,1840,817792
Latvia,LVA,1841,831199
Latvia,LVA,1842,844826
Latvia,LVA,1843,858676
Latvia,LVA,1844,872754
Latvia,LVA,1845,887062
Latvia,LVA,1846,901605
Latvia,LVA,1847,916386
Latvia,LVA,1848,931409
Latvia,LVA,1849,946679
Latvia,LVA,1850,962199
Latvia,LVA,1851,977815
Latvia,LVA,1852,993684
Latvia,LVA,1853,1009812
Latvia,LVA,1854,1026200
Latvia,LVA,1855,1042855
Latvia,LVA,1856,1059780
Latvia,LVA,1857,1076980
Latvia,LVA,1858,1094459
Latvia,LVA,1859,1112221
Latvia,LVA,1860,1130272
Latvia,LVA,1861,1148615
Latvia,LVA,1862,1167257
Latvia,LVA,1863,1186200
Latvia,LVA,1864,1205452
Latvia,LVA,1865,1225015
Latvia,LVA,1866,1244896
Latvia,LVA,1867,1265100
Latvia,LVA,1868,1285631
Latvia,LVA,1869,1306496
Latvia,LVA,1870,1327699
Latvia,LVA,1871,1349247
Latvia,LVA,1872,1371144
Latvia,LVA,1873,1393396
Latvia,LVA,1874,1416010
Latvia,LVA,1875,1438990
Latvia,LVA,1876,1462343
Latvia,LVA,1877,1486076
Latvia,LVA,1878,1510193
Latvia,LVA,1879,1534702
Latvia,LVA,1880,1559608
Latvia,LVA,1881,1584919
Latvia,LVA,1882,1610640
Latvia,LVA,1883,1636779
Latvia,LVA,1884,1663342
Latvia,LVA,1885,1690336
Latvia,LVA,1886,1717768
Latvia,LVA,1887,1745645
Latvia,LVA,1888,1773974
Latvia,LVA,1889,1802764
Latvia,LVA,1890,1832020
Latvia,LVA,1891,1861751
Latvia,LVA,1892,1891964
Latvia,LVA,1893,1922668
Latvia,LVA,1894,1953870
Latvia,LVA,1895,1985578
Latvia,LVA,1896,2017801
Latvia,LVA,1897,2050547
Latvia,LVA,1898,2083824
Latvia,LVA,1899,2117641
Latvia,LVA,1900,2152007
Latvia,LVA,1901,2186930
Latvia,LVA,1902,2222420
Latvia,LVA,1903,2258486
Latvia,LVA,1904,2295137
Latvia,LVA,1905,2332383
Latvia,LVA,1906,2370234
Latvia,LVA,1907,2408698
Latvia,LVA,1908,2447787
Latvia,LVA,1909,2463086
Latvia,LVA,1910,2454997
Latvia,LVA,1911,2423903
Latvia,LVA,1912,2370168
Latvia,LVA,1913,2294139
Latvia,LVA,1914,2220548
Latvia,LVA,1915,2149318
Latvia,LVA,1916,2080373
Latvia,LVA,1917,2013639
Latvia,LVA,1918,1949366
Latvia,LVA,1919,1899867
Latvia,LVA,1920,1864711
Latvia,LVA,1921,1843476
Latvia,LVA,1922,1835755
Latvia,LVA,1923,1841155
Latvia,LVA,1924,1846572
Latvia,LVA,1925,1852004
Latvia,LVA,1926,1857452
Latvia,LVA,1927,1862916
Latvia,LVA,1928,1868396
Latvia,LVA,1929,1873784
Latvia,LVA,1930,1879078
Latvia,LVA,1931,1884279
Latvia,LVA,1932,1889385
Latvia,LVA,1933,1894396
Latvia,LVA,1934,1899421
Latvia,LVA,1935,1904459
Latvia,LVA,1936,1909510
Latvia,LVA,1937,1914575
Latvia,LVA,1938,1919653
Latvia,LVA,1939,1923433
Latvia,LVA,1940,1925912
Latvia,LVA,1941,1927089
Latvia,LVA,1942,1926960
Latvia,LVA,1943,1925522
Latvia,LVA,1944,1924086
Latvia,LVA,1945,1922651
Latvia,LVA,1946,1921217
Latvia,LVA,1947,1919785
Latvia,LVA,1948,1918353
Latvia,LVA,1949,1920604
Latvia,LVA,1950,1922524
Latvia,LVA,1951,1944999
Latvia,LVA,1952,1967170
Latvia,LVA,1953,1988469
Latvia,LVA,1954,2010067
Latvia,LVA,1955,2032506
Latvia,LVA,1956,2054645
Latvia,LVA,1957,2077358
Latvia,LVA,1958,2101587
Latvia,LVA,1959,2127087
Latvia,LVA,1960,2154253
Latvia,LVA,1961,2182716
Latvia,LVA,1962,2210152
Latvia,LVA,1963,2236423
Latvia,LVA,1964,2262862
Latvia,LVA,1965,2287813
Latvia,LVA,1966,2310943
Latvia,LVA,1967,2333511
Latvia,LVA,1968,2355476
Latvia,LVA,1969,2376691
Latvia,LVA,1970,2397412
Latvia,LVA,1971,2418302
Latvia,LVA,1972,2438490
Latvia,LVA,1973,2457030
Latvia,LVA,1974,2475080
Latvia,LVA,1975,2492531
Latvia,LVA,1976,2508852
Latvia,LVA,1977,2524842
Latvia,LVA,1978,2540598
Latvia,LVA,1979,2556226
Latvia,LVA,1980,2572039
Latvia,LVA,1981,2588054
Latvia,LVA,1982,2604944
Latvia,LVA,1983,2623160
Latvia,LVA,1984,2640609
Latvia,LVA,1985,2655099
Latvia,LVA,1986,2668865
Latvia,LVA,1987,2681830
Latvia,LVA,1988,2690475
Latvia,LVA,1989,2693388
Latvia,LVA,1990,2689398
Latvia,LVA,1991,2678970
Latvia,LVA,1992,2662885
Latvia,LVA,1993,2638889
Latvia,LVA,1994,2606464
Latvia,LVA,1995,2570150
Latvia,LVA,1996,2534288
Latvia,LVA,1997,2498881
Latvia,LVA,1998,2462333
Latvia,LVA,1999,2426357
Latvia,LVA,2000,2392536
Latvia,LVA,2001,2359255
Latvia,LVA,2002,2326150
Latvia,LVA,2003,2294342
Latvia,LVA,2004,2263453
Latvia,LVA,2005,2233165
Latvia,LVA,2006,2203917
Latvia,LVA,2007,2176059
Latvia,LVA,2008,2150411
Latvia,LVA,2009,2126268
Latvia,LVA,2010,2101537
Latvia,LVA,2011,2076974
Latvia,LVA,2012,2053635
Latvia,LVA,2013,2031491
Latvia,LVA,2014,2011040
Latvia,LVA,2015,1991951
Latvia,LVA,2016,1973477
Latvia,LVA,2017,1954861
Latvia,LVA,2018,1935632
Latvia,LVA,2019,1916552
Latvia,LVA,2020,1897057
Latvia,LVA,2021,1873926
Lithuania,LTU,1800,778655
Lithuania,LTU,1801,778655
Lithuania,LTU,1802,778655
Lithuania,LTU,1803,778655
Lithuania,LTU,1804,778655
Lithuania,LTU,1805,778655
Lithuania,LTU,1806,778655
Lithuania,LTU,1807,778655
Lithuania,LTU,1808,778655
Lithuania,LTU,1809,778655
Lithuania,LTU,1810,778655
Lithuania,LTU,1811,778655
Lithuania,LTU,1812,778655
Lithuania,LTU,1813,778655
Lithuania,LTU,1814,778655
Lithuania,LTU,1815,778655
Lithuania,LTU,1816,778655
Lithuania,LTU,1817,778655
Lithuania,LTU,1818,778655
Lithuania,LTU,1819,780957
Lithuania,LTU,1820,785594
Lithuania,LTU,1821,792601
Lithuania,LTU,1822,802014
Lithuania,LTU,1823,813867
Lithuania,LTU,1824,825895
Lithuania,LTU,1825,838101
Lithuania,LTU,1826,850488
Lithuania,LTU,1827,863057
Lithuania,LTU,1828,875813
Lithuania,LTU,1829,888757
Lithuania,LTU,1830,901892
Lithuania,LTU,1831,915221
Lithuania,LTU,1832,928747
Lithuania,LTU,1833,942473
Lithuania,LTU,1834,956403
Lithuania,LTU,1835,970537
Lithuania,LTU,1836,984881
Lithuania,LTU,1837,999437
Lithuania,LTU,1838,1014208
Lithuania,LTU,1839,1029197
Lithuania,LTU,1840,1044408
Lithuania,LTU,1841,1059844
Lithuania,LTU,1842,1075507
Lithuania,LTU,1843,1091403
Lithuania,LTU,1844,1107533
Lithuania,LTU,1845,1123901
Lithuania,LTU,1846,1140512
