Entity,Code,Year,4_1_Libdem
Kyrgyzstan,KGZ,1930,0.017
Kyrgyzstan,KGZ,1931,0.017
Kyrgyzstan,KGZ,1932,0.017
Kyrgyzstan,KGZ,1933,0.016
Kyrgyzstan,KGZ,1934,0.016
Kyrgyzstan,KGZ,1935,0.016
Kyrgyzstan,KGZ,1936,0.016
Kyrgyzstan,KGZ,1937,0.016
Kyrgyzstan,KGZ,1938,0.014
Kyrgyzstan,KGZ,1939,0.014
Kyrgyzstan,KGZ,1940,0.014
Kyrgyzstan,KGZ,1941,0.014
Kyrgyzstan,KGZ,1942,0.014
Kyrgyzstan,KGZ,1943,0.014
Kyrgyzstan,KGZ,1944,0.014
Kyrgyzstan,KGZ,1945,0.014
Kyrgyzstan,KGZ,1946,0.015
Kyrgyzstan,KGZ,1947,0.015
Kyrgyzstan,KGZ,1948,0.014
Kyrgyzstan,KGZ,1949,0.014
Kyrgyzstan,KGZ,1950,0.015
Kyrgyzstan,KGZ,1951,0.015
Kyrgyzstan,KGZ,1952,0.015
Kyrgyzstan,KGZ,1953,0.015
Kyrgyzstan,KGZ,1954,0.021
Kyrgyzstan,KGZ,1955,0.021
Kyrgyzstan,KGZ,1956,0.023
Kyrgyzstan,KGZ,1957,0.023
Kyrgyzstan,KGZ,1958,0.024
Kyrgyzstan,KGZ,1959,0.024
Kyrgyzstan,KGZ,1960,0.024
Kyrgyzstan,KGZ,1961,0.025
Kyrgyzstan,KGZ,1962,0.023
Kyrgyzstan,KGZ,1963,0.023
Kyrgyzstan,KGZ,1964,0.023
Kyrgyzstan,KGZ,1965,0.023
Kyrgyzstan,KGZ,1966,0.023
Kyrgyzstan,KGZ,1967,0.023
Kyrgyzstan,KGZ,1968,0.023
Kyrgyzstan,KGZ,1969,0.023
Kyrgyzstan,KGZ,1970,0.024
Kyrgyzstan,KGZ,1971,0.025
Kyrgyzstan,KGZ,1972,0.025
Kyrgyzstan,KGZ,1973,0.025
Kyrgyzstan,KGZ,1974,0.025
Kyrgyzstan,KGZ,1975,0.025
Kyrgyzstan,KGZ,1976,0.025
Kyrgyzstan,KGZ,1977,0.025
Kyrgyzstan,KGZ,1978,0.025
Kyrgyzstan,KGZ,1979,0.025
Kyrgyzstan,KGZ,1980,0.028
Kyrgyzstan,KGZ,1981,0.028
Kyrgyzstan,KGZ,1982,0.028
Kyrgyzstan,KGZ,1983,0.027
Kyrgyzstan,KGZ,1984,0.027
Kyrgyzstan,KGZ,1985,0.029
Kyrgyzstan,KGZ,1986,0.036
Kyrgyzstan,KGZ,1987,0.041
Kyrgyzstan,KGZ,1988,0.042
Kyrgyzstan,KGZ,1989,0.061
Kyrgyzstan,KGZ,1990,0.138
Kyrgyzstan,KGZ,1991,0.162
Kyrgyzstan,KGZ,1992,0.204
Kyrgyzstan,KGZ,1993,0.201
Kyrgyzstan,KGZ,1994,0.189
Kyrgyzstan,KGZ,1995,0.174
Kyrgyzstan,KGZ,1996,0.17
Kyrgyzstan,KGZ,1997,0.164
Kyrgyzstan,KGZ,1998,0.168
Kyrgyzstan,KGZ,1999,0.168
Kyrgyzstan,KGZ,2000,0.164
Kyrgyzstan,KGZ,2001,0.162
Kyrgyzstan,KGZ,2002,0.161
Kyrgyzstan,KGZ,2003,0.159
Kyrgyzstan,KGZ,2004,0.159
Kyrgyzstan,KGZ,2005,0.18
Kyrgyzstan,KGZ,2006,0.187
Kyrgyzstan,KGZ,2007,0.176
Kyrgyzstan,KGZ,2008,0.16
Kyrgyzstan,KGZ,2009,0.157
Kyrgyzstan,KGZ,2010,0.255
Kyrgyzstan,KGZ,2011,0.343
Kyrgyzstan,KGZ,2012,0.327
Kyrgyzstan,KGZ,2013,0.324
Kyrgyzstan,KGZ,2014,0.32
Kyrgyzstan,KGZ,2015,0.323
Kyrgyzstan,KGZ,2016,0.312
Kyrgyzstan,KGZ,2017,0.313
Kyrgyzstan,KGZ,2018,0.341
Kyrgyzstan,KGZ,2019,0.321
Kyrgyzstan,KGZ,2020,0.262
Kyrgyzstan,KGZ,2021,0.257
Kyrgyzstan,KGZ,2022,0.228
Lebanon,LBN,1919,0.097
Lebanon,LBN,1920,0.098
Lebanon,LBN,1921,0.098
Lebanon,LBN,1922,0.138
Lebanon,LBN,1923,0.146
Lebanon,LBN,1924,0.146
Lebanon,LBN,1925,0.146
Lebanon,LBN,1926,0.15
Lebanon,LBN,1927,0.155
Lebanon,LBN,1928,0.153
Lebanon,LBN,1929,0.153
Lebanon,LBN,1930,0.153
Lebanon,LBN,1931,0.153
Lebanon,LBN,1932,0.152
Lebanon,LBN,1933,0.152
Lebanon,LBN,1934,0.165
Lebanon,LBN,1935,0.165
Lebanon,LBN,1936,0.165
Lebanon,LBN,1937,0.165
Lebanon,LBN,1938,0.165
Lebanon,LBN,1939,0.165
Lebanon,LBN,1940,0.163
Lebanon,LBN,1941,0.163
Lebanon,LBN,1942,0.164
Lebanon,LBN,1943,0.171
Lebanon,LBN,1944,0.2
Lebanon,LBN,1945,0.2
Lebanon,LBN,1946,0.2
Lebanon,LBN,1947,0.198
Lebanon,LBN,1948,0.198
Lebanon,LBN,1949,0.198
Lebanon,LBN,1950,0.198
Lebanon,LBN,1951,0.193
Lebanon,LBN,1952,0.192
Lebanon,LBN,1953,0.219
Lebanon,LBN,1954,0.223
Lebanon,LBN,1955,0.224
Lebanon,LBN,1956,0.224
Lebanon,LBN,1957,0.215
Lebanon,LBN,1958,0.208
Lebanon,LBN,1959,0.213
Lebanon,LBN,1960,0.228
Lebanon,LBN,1961,0.236
Lebanon,LBN,1962,0.236
Lebanon,LBN,1963,0.236
Lebanon,LBN,1964,0.235
Lebanon,LBN,1965,0.234
Lebanon,LBN,1966,0.234
Lebanon,LBN,1967,0.234
Lebanon,LBN,1968,0.232
Lebanon,LBN,1969,0.231
Lebanon,LBN,1970,0.23
Lebanon,LBN,1971,0.23
Lebanon,LBN,1972,0.223
Lebanon,LBN,1973,0.22
Lebanon,LBN,1974,0.22
Lebanon,LBN,1975,0.208
Lebanon,LBN,1976,0.194
Lebanon,LBN,1977,0.194
Lebanon,LBN,1978,0.194
Lebanon,LBN,1979,0.194
Lebanon,LBN,1980,0.194
Lebanon,LBN,1981,0.194
Lebanon,LBN,1982,0.19
Lebanon,LBN,1983,0.19
Lebanon,LBN,1984,0.19
Lebanon,LBN,1985,0.19
Lebanon,LBN,1986,0.19
Lebanon,LBN,1987,0.19
Lebanon,LBN,1988,0.185
Lebanon,LBN,1989,0.174
Lebanon,LBN,1990,0.198
Lebanon,LBN,1991,0.196
Lebanon,LBN,1992,0.196
Lebanon,LBN,1993,0.193
Lebanon,LBN,1994,0.192
Lebanon,LBN,1995,0.192
Lebanon,LBN,1996,0.192
Lebanon,LBN,1997,0.192
Lebanon,LBN,1998,0.192
Lebanon,LBN,1999,0.192
Lebanon,LBN,2000,0.198
Lebanon,LBN,2001,0.212
Lebanon,LBN,2002,0.21
Lebanon,LBN,2003,0.21
Lebanon,LBN,2004,0.214
Lebanon,LBN,2005,0.233
Lebanon,LBN,2006,0.259
Lebanon,LBN,2007,0.259
Lebanon,LBN,2008,0.261
Lebanon,LBN,2009,0.275
Lebanon,LBN,2010,0.281
Lebanon,LBN,2011,0.284
Lebanon,LBN,2012,0.291
Lebanon,LBN,2013,0.307
Lebanon,LBN,2014,0.307
Lebanon,LBN,2015,0.296
Lebanon,LBN,2016,0.298
Lebanon,LBN,2017,0.299
Lebanon,LBN,2018,0.282
Lebanon,LBN,2019,0.271
Lebanon,LBN,2020,0.269
Lebanon,LBN,2021,0.265
Lebanon,LBN,2022,0.258
Oman,OMN,1900,0.02
Oman,OMN,1901,0.02
Oman,OMN,1902,0.02
Oman,OMN,1903,0.02
Oman,OMN,1904,0.02
Oman,OMN,1905,0.02
Oman,OMN,1906,0.02
Oman,OMN,1907,0.02
Oman,OMN,1908,0.02
Oman,OMN,1909,0.02
Oman,OMN,1910,0.02
Oman,OMN,1911,0.021
Oman,OMN,1912,0.021
Oman,OMN,1913,0.021
Oman,OMN,1914,0.021
Oman,OMN,1915,0.021
Oman,OMN,1916,0.021
Oman,OMN,1917,0.021
Oman,OMN,1918,0.021
Oman,OMN,1919,0.021
Oman,OMN,1920,0.021
Oman,OMN,1921,0.021
Oman,OMN,1922,0.021
Oman,OMN,1923,0.021
Oman,OMN,1924,0.022
Oman,OMN,1925,0.022
Oman,OMN,1926,0.022
Oman,OMN,1927,0.022
Oman,OMN,1928,0.022
Oman,OMN,1929,0.022
Oman,OMN,1930,0.022
Oman,OMN,1931,0.022
Oman,OMN,1932,0.024
Oman,OMN,1933,0.024
Oman,OMN,1934,0.024
Oman,OMN,1935,0.024
Oman,OMN,1936,0.024
Oman,OMN,1937,0.024
Oman,OMN,1938,0.024
Oman,OMN,1939,0.024
Oman,OMN,1940,0.025
Oman,OMN,1941,0.025
Oman,OMN,1942,0.025
Oman,OMN,1943,0.025
Oman,OMN,1944,0.025
Oman,OMN,1945,0.025
Oman,OMN,1946,0.025
Oman,OMN,1947,0.024
Oman,OMN,1948,0.025
Oman,OMN,1949,0.025
Oman,OMN,1950,0.025
Oman,OMN,1951,0.025
Oman,OMN,1952,0.026
Oman,OMN,1953,0.026
Oman,OMN,1954,0.026
Oman,OMN,1955,0.026
Oman,OMN,1956,0.026
Oman,OMN,1957,0.026
Oman,OMN,1958,0.026
Oman,OMN,1959,0.026
Oman,OMN,1960,0.026
Oman,OMN,1961,0.026
Oman,OMN,1962,0.026
Oman,OMN,1963,0.025
Oman,OMN,1964,0.025
Oman,OMN,1965,0.023
Oman,OMN,1966,0.023
Oman,OMN,1967,0.023
Oman,OMN,1968,0.023
Oman,OMN,1969,0.023
Oman,OMN,1970,0.046
Oman,OMN,1971,0.05
Oman,OMN,1972,0.051
Oman,OMN,1973,0.051
Oman,OMN,1974,0.053
Oman,OMN,1975,0.054
Oman,OMN,1976,0.057
Oman,OMN,1977,0.063
Oman,OMN,1978,0.063
Oman,OMN,1979,0.063
Oman,OMN,1980,0.063
Oman,OMN,1981,0.063
Oman,OMN,1982,0.065
Oman,OMN,1983,0.065
Oman,OMN,1984,0.065
Oman,OMN,1985,0.065
Oman,OMN,1986,0.065
Oman,OMN,1987,0.065
Oman,OMN,1988,0.066
Oman,OMN,1989,0.066
Oman,OMN,1990,0.066
Oman,OMN,1991,0.069
Oman,OMN,1992,0.083
Oman,OMN,1993,0.082
Oman,OMN,1994,0.082
Oman,OMN,1995,0.082
Oman,OMN,1996,0.085
Oman,OMN,1997,0.086
Oman,OMN,1998,0.086
Oman,OMN,1999,0.088
Oman,OMN,2000,0.105
Oman,OMN,2001,0.112
Oman,OMN,2002,0.123
Oman,OMN,2003,0.124
Oman,OMN,2004,0.125
Oman,OMN,2005,0.126
Oman,OMN,2006,0.125
Oman,OMN,2007,0.125
Oman,OMN,2008,0.126
Oman,OMN,2009,0.126
Oman,OMN,2010,0.126
Oman,OMN,2011,0.137
Oman,OMN,2012,0.138
Oman,OMN,2013,0.139
Oman,OMN,2014,0.139
Oman,OMN,2015,0.139
Oman,OMN,2016,0.14
Oman,OMN,2017,0.138
Oman,OMN,2018,0.138
Oman,OMN,2019,0.14
Oman,OMN,2020,0.136
Oman,OMN,2021,0.138
Oman,OMN,2022,0.137
Pakistan,PAK,1839,0.068
Pakistan,PAK,1840,0.068
Pakistan,PAK,1841,0.068
Pakistan,PAK,1842,0.068
Pakistan,PAK,1843,0.068
Pakistan,PAK,1844,0.068
Pakistan,PAK,1845,0.068
Pakistan,PAK,1846,0.068
Pakistan,PAK,1847,0.068
Pakistan,PAK,1848,0.068
Pakistan,PAK,1849,0.068
Pakistan,PAK,1850,0.068
Pakistan,PAK,1851,0.068
Pakistan,PAK,1852,0.068
Pakistan,PAK,1853,0.068
Pakistan,PAK,1854,0.068
Pakistan,PAK,1855,0.068
Pakistan,PAK,1856,0.07
Pakistan,PAK,1857,0.069
Pakistan,PAK,1858,0.07
Pakistan,PAK,1859,0.074
Pakistan,PAK,1860,0.075
Pakistan,PAK,1861,0.075
Pakistan,PAK,1862,0.081
Pakistan,PAK,1863,0.081
Pakistan,PAK,1864,0.081
Pakistan,PAK,1865,0.081
Pakistan,PAK,1866,0.081
Pakistan,PAK,1867,0.081
Pakistan,PAK,1868,0.081
Pakistan,PAK,1869,0.081
Pakistan,PAK,1870,0.081
Pakistan,PAK,1871,0.081
Pakistan,PAK,1872,0.081
Pakistan,PAK,1873,0.081
Pakistan,PAK,1874,0.083
Pakistan,PAK,1875,0.083
Pakistan,PAK,1876,0.083
Pakistan,PAK,1877,0.083
Pakistan,PAK,1878,0.082
Pakistan,PAK,1879,0.082
Pakistan,PAK,1880,0.082
Pakistan,PAK,1881,0.084
Pakistan,PAK,1882,0.084
Pakistan,PAK,1883,0.086
Pakistan,PAK,1884,0.086
Pakistan,PAK,1885,0.086
Pakistan,PAK,1886,0.086
Pakistan,PAK,1887,0.086
Pakistan,PAK,1888,0.086
Pakistan,PAK,1889,0.086
Pakistan,PAK,1890,0.086
Pakistan,PAK,1891,0.086
Pakistan,PAK,1892,0.086
Pakistan,PAK,1893,0.086
Pakistan,PAK,1894,0.086
Pakistan,PAK,1895,0.086
Pakistan,PAK,1896,0.086
Pakistan,PAK,1897,0.086
Pakistan,PAK,1898,0.086
Pakistan,PAK,1899,0.086
Pakistan,PAK,1900,0.094
Pakistan,PAK,1901,0.094
Pakistan,PAK,1902,0.094
Pakistan,PAK,1903,0.094
Pakistan,PAK,1904,0.094
Pakistan,PAK,1905,0.094
Pakistan,PAK,1906,0.095
Pakistan,PAK,1907,0.095
Pakistan,PAK,1908,0.094
Pakistan,PAK,1909,0.094
Pakistan,PAK,1910,0.096
Pakistan,PAK,1911,0.096
Pakistan,PAK,1912,0.096
Pakistan,PAK,1913,0.096
Pakistan,PAK,1914,0.096
Pakistan,PAK,1915,0.096
Pakistan,PAK,1916,0.096
Pakistan,PAK,1917,0.096
Pakistan,PAK,1918,0.096
Pakistan,PAK,1919,0.096
Pakistan,PAK,1920,0.098
Pakistan,PAK,1921,0.109
Pakistan,PAK,1922,0.109
Pakistan,PAK,1923,0.109
Pakistan,PAK,1924,0.11
Pakistan,PAK,1925,0.11
Pakistan,PAK,1926,0.109
Pakistan,PAK,1927,0.107
Pakistan,PAK,1928,0.107
Pakistan,PAK,1929,0.107
Pakistan,PAK,1930,0.107
Pakistan,PAK,1931,0.107
Pakistan,PAK,1932,0.107
Pakistan,PAK,1933,0.107
Pakistan,PAK,1934,0.107
Pakistan,PAK,1935,0.156
Pakistan,PAK,1936,0.156
Pakistan,PAK,1937,0.156
Pakistan,PAK,1938,0.156
Pakistan,PAK,1939,0.156
Pakistan,PAK,1940,0.156
Pakistan,PAK,1941,0.156
Pakistan,PAK,1942,0.156
Pakistan,PAK,1943,0.156
Pakistan,PAK,1944,0.156
Pakistan,PAK,1945,0.162
Pakistan,PAK,1946,0.163
Pakistan,PAK,1947,0.166
Pakistan,PAK,1948,0.176
Pakistan,PAK,1949,0.172
Pakistan,PAK,1950,0.172
Pakistan,PAK,1951,0.17
Pakistan,PAK,1952,0.167
Pakistan,PAK,1953,0.167
Pakistan,PAK,1954,0.164
Pakistan,PAK,1955,0.164
Pakistan,PAK,1956,0.158
Pakistan,PAK,1957,0.162
Pakistan,PAK,1958,0.116
Pakistan,PAK,1959,0.083
Pakistan,PAK,1960,0.081
Pakistan,PAK,1961,0.082
Pakistan,PAK,1962,0.104
Pakistan,PAK,1963,0.126
Pakistan,PAK,1964,0.134
Pakistan,PAK,1965,0.133
Pakistan,PAK,1966,0.138
Pakistan,PAK,1967,0.137
Pakistan,PAK,1968,0.137
Pakistan,PAK,1969,0.091
Pakistan,PAK,1970,0.094
Pakistan,PAK,1971,0.071
Pakistan,PAK,1972,0.116
Pakistan,PAK,1973,0.139
Pakistan,PAK,1974,0.148
Pakistan,PAK,1975,0.148
Pakistan,PAK,1976,0.148
Pakistan,PAK,1977,0.116
Pakistan,PAK,1978,0.065
Pakistan,PAK,1979,0.061
Pakistan,PAK,1980,0.058
Pakistan,PAK,1981,0.058
Pakistan,PAK,1982,0.058
Pakistan,PAK,1983,0.058
Pakistan,PAK,1984,0.058
Pakistan,PAK,1985,0.105
Pakistan,PAK,1986,0.117
Pakistan,PAK,1987,0.118
Pakistan,PAK,1988,0.132
Pakistan,PAK,1989,0.207
Pakistan,PAK,1990,0.208
Pakistan,PAK,1991,0.206
Pakistan,PAK,1992,0.206
Pakistan,PAK,1993,0.21
Pakistan,PAK,1994,0.211
Pakistan,PAK,1995,0.211
Pakistan,PAK,1996,0.211
Pakistan,PAK,1997,0.204
Pakistan,PAK,1998,0.205
Pakistan,PAK,1999,0.175
Pakistan,PAK,2000,0.094
Pakistan,PAK,2001,0.09
Pakistan,PAK,2002,0.146
Pakistan,PAK,2003,0.201
Pakistan,PAK,2004,0.206
Pakistan,PAK,2005,0.202
Pakistan,PAK,2006,0.196
Pakistan,PAK,2007,0.196
Pakistan,PAK,2008,0.235
Pakistan,PAK,2009,0.271
Pakistan,PAK,2010,0.3
Pakistan,PAK,2011,0.299
Pakistan,PAK,2012,0.297
Pakistan,PAK,2013,0.307
Pakistan,PAK,2014,0.301
Pakistan,PAK,2015,0.282
Pakistan,PAK,2016,0.27
Pakistan,PAK,2017,0.272
Pakistan,PAK,2018,0.269
Pakistan,PAK,2019,0.247
Pakistan,PAK,2020,0.267
Pakistan,PAK,2021,0.266
Pakistan,PAK,2022,0.26
Palestine,PSE,1918,0.099
Palestine,PSE,1919,0.099
Palestine,PSE,1920,0.111
Palestine,PSE,1921,0.111
Palestine,PSE,1922,0.111
Palestine,PSE,1923,0.118
Palestine,PSE,1924,0.112
Palestine,PSE,1925,0.112
Palestine,PSE,1926,0.112
Palestine,PSE,1927,0.112
Palestine,PSE,1928,0.112
Palestine,PSE,1929,0.112
Palestine,PSE,1930,0.112
Palestine,PSE,1931,0.112
Palestine,PSE,1932,0.112
Palestine,PSE,1933,0.112
Palestine,PSE,1934,0.112
Palestine,PSE,1935,0.112
Palestine,PSE,1936,0.11
Palestine,PSE,1937,0.11
Palestine,PSE,1938,0.11
Palestine,PSE,1939,0.11
Palestine,PSE,1940,0.112
Palestine,PSE,1941,0.112
Palestine,PSE,1942,0.112
Palestine,PSE,1943,0.112
Palestine,PSE,1944,0.112
Palestine,PSE,1945,0.111
Palestine,PSE,1946,0.111
Palestine,PSE,1947,0.099
Palestine,PSE,1948,0.099
Qatar,QAT,1900,0.047
Qatar,QAT,1901,0.047
Qatar,QAT,1902,0.047
Qatar,QAT,1903,0.047
Qatar,QAT,1904,0.047
Qatar,QAT,1905,0.047
Qatar,QAT,1906,0.047
Qatar,QAT,1907,0.047
Qatar,QAT,1908,0.047
Qatar,QAT,1909,0.047
Qatar,QAT,1910,0.047
Qatar,QAT,1911,0.047
Qatar,QAT,1912,0.047
Qatar,QAT,1913,0.047
Qatar,QAT,1914,0.047
Qatar,QAT,1915,0.047
Qatar,QAT,1916,0.047
Qatar,QAT,1917,0.046
Qatar,QAT,1918,0.051
Qatar,QAT,1919,0.051
Qatar,QAT,1920,0.051
Qatar,QAT,1921,0.051
Qatar,QAT,1922,0.051
Qatar,QAT,1923,0.051
Qatar,QAT,1924,0.051
Qatar,QAT,1925,0.051
Qatar,QAT,1926,0.051
Qatar,QAT,1927,0.051
Qatar,QAT,1928,0.051
Qatar,QAT,1929,0.051
Qatar,QAT,1930,0.052
Qatar,QAT,1931,0.052
Qatar,QAT,1932,0.052
Qatar,QAT,1933,0.052
Qatar,QAT,1934,0.052
Qatar,QAT,1935,0.052
Qatar,QAT,1936,0.052
Qatar,QAT,1937,0.052
Qatar,QAT,1938,0.052
Qatar,QAT,1939,0.052
Qatar,QAT,1940,0.052
Qatar,QAT,1941,0.052
Qatar,QAT,1942,0.052
Qatar,QAT,1943,0.052
Qatar,QAT,1944,0.052
Qatar,QAT,1945,0.052
Qatar,QAT,1946,0.052
Qatar,QAT,1947,0.052
Qatar,QAT,1948,0.052
Qatar,QAT,1949,0.052
Qatar,QAT,1950,0.053
Qatar,QAT,1951,0.053
Qatar,QAT,1952,0.053
Qatar,QAT,1953,0.053
Qatar,QAT,1954,0.053
Qatar,QAT,1955,0.054
Qatar,QAT,1956,0.054
Qatar,QAT,1957,0.054
Qatar,QAT,1958,0.054
Qatar,QAT,1959,0.054
Qatar,QAT,1960,0.059
Qatar,QAT,1961,0.059
Qatar,QAT,1962,0.059
Qatar,QAT,1963,0.059
Qatar,QAT,1964,0.059
Qatar,QAT,1965,0.059
Qatar,QAT,1966,0.059
Qatar,QAT,1967,0.059
Qatar,QAT,1968,0.059
Qatar,QAT,1969,0.059
Qatar,QAT,1970,0.066
Qatar,QAT,1971,0.075
Qatar,QAT,1972,0.076
Qatar,QAT,1973,0.076
Qatar,QAT,1974,0.076
Qatar,QAT,1975,0.076
Qatar,QAT,1976,0.076
Qatar,QAT,1977,0.076
Qatar,QAT,1978,0.076
Qatar,QAT,1979,0.076
Qatar,QAT,1980,0.077
Qatar,QAT,1981,0.077
Qatar,QAT,1982,0.077
Qatar,QAT,1983,0.077
Qatar,QAT,1984,0.077
Qatar,QAT,1985,0.077
Qatar,QAT,1986,0.077
Qatar,QAT,1987,0.077
Qatar,QAT,1988,0.077
Qatar,QAT,1989,0.077
Qatar,QAT,1990,0.083
Qatar,QAT,1991,0.083
Qatar,QAT,1992,0.083
Qatar,QAT,1993,0.083
Qatar,QAT,1994,0.083
Qatar,QAT,1995,0.085
Qatar,QAT,1996,0.087
Qatar,QAT,1997,0.088
Qatar,QAT,1998,0.088
Qatar,QAT,1999,0.088
Qatar,QAT,2000,0.093
Qatar,QAT,2001,0.092
Qatar,QAT,2002,0.092
Qatar,QAT,2003,0.098
Qatar,QAT,2004,0.101
Qatar,QAT,2005,0.1
Qatar,QAT,2006,0.1
Qatar,QAT,2007,0.102
Qatar,QAT,2008,0.101
Qatar,QAT,2009,0.101
Qatar,QAT,2010,0.1
Qatar,QAT,2011,0.101
Qatar,QAT,2012,0.101
Qatar,QAT,2013,0.094
Qatar,QAT,2014,0.094
Qatar,QAT,2015,0.094
Qatar,QAT,2016,0.094
Qatar,QAT,2017,0.091
Qatar,QAT,2018,0.094
Qatar,QAT,2019,0.088
Qatar,QAT,2020,0.089
Qatar,QAT,2021,0.086
Qatar,QAT,2022,0.083
SaudiArabia,SAU,1789,0.03
SaudiArabia,SAU,1790,0.03
SaudiArabia,SAU,1791,0.03
SaudiArabia,SAU,1792,0.03
SaudiArabia,SAU,1793,0.03
SaudiArabia,SAU,1794,0.03
SaudiArabia,SAU,1795,0.03
SaudiArabia,SAU,1796,0.03
SaudiArabia,SAU,1797,0.03
SaudiArabia,SAU,1798,0.03
SaudiArabia,SAU,1799,0.03
SaudiArabia,SAU,1800,0.03
SaudiArabia,SAU,1801,0.03
SaudiArabia,SAU,1802,0.03
SaudiArabia,SAU,1803,0.03
SaudiArabia,SAU,1804,0.03
SaudiArabia,SAU,1805,0.03
SaudiArabia,SAU,1806,0.03
SaudiArabia,SAU,1807,0.03
SaudiArabia,SAU,1808,0.03
SaudiArabia,SAU,1809,0.03
SaudiArabia,SAU,1810,0.03
SaudiArabia,SAU,1811,0.03
SaudiArabia,SAU,1812,0.03
SaudiArabia,SAU,1813,0.03
SaudiArabia,SAU,1814,0.03
SaudiArabia,SAU,1815,0.03
SaudiArabia,SAU,1816,0.03
SaudiArabia,SAU,1817,0.03
SaudiArabia,SAU,1818,0.03
SaudiArabia,SAU,1819,0.03
SaudiArabia,SAU,1820,0.03
SaudiArabia,SAU,1821,0.03
SaudiArabia,SAU,1822,0.03
SaudiArabia,SAU,1823,0.03
SaudiArabia,SAU,1824,0.03
SaudiArabia,SAU,1825,0.03
SaudiArabia,SAU,1826,0.03
SaudiArabia,SAU,1827,0.03
SaudiArabia,SAU,1828,0.03
SaudiArabia,SAU,1829,0.03
SaudiArabia,SAU,1830,0.03
SaudiArabia,SAU,1831,0.03
SaudiArabia,SAU,1832,0.03
SaudiArabia,SAU,1833,0.03
SaudiArabia,SAU,1834,0.03
SaudiArabia,SAU,1835,0.03
SaudiArabia,SAU,1836,0.03
SaudiArabia,SAU,1837,0.03
SaudiArabia,SAU,1838,0.03
SaudiArabia,SAU,1839,0.03
SaudiArabia,SAU,1840,0.03
SaudiArabia,SAU,1841,0.03
SaudiArabia,SAU,1842,0.03
SaudiArabia,SAU,1843,0.03
SaudiArabia,SAU,1844,0.03
SaudiArabia,SAU,1845,0.03
SaudiArabia,SAU,1846,0.03
SaudiArabia,SAU,1847,0.03
SaudiArabia,SAU,1848,0.03
SaudiArabia,SAU,1849,0.03
SaudiArabia,SAU,1850,0.03
SaudiArabia,SAU,1851,0.03
SaudiArabia,SAU,1852,0.03
SaudiArabia,SAU,1853,0.03
SaudiArabia,SAU,1854,0.03
SaudiArabia,SAU,1855,0.03
SaudiArabia,SAU,1856,0.03
SaudiArabia,SAU,1857,0.03
SaudiArabia,SAU,1858,0.03
SaudiArabia,SAU,1859,0.03
SaudiArabia,SAU,1860,0.03
SaudiArabia,SAU,1861,0.03
SaudiArabia,SAU,1862,0.03
SaudiArabia,SAU,1863,0.03
SaudiArabia,SAU,1864,0.03
SaudiArabia,SAU,1865,0.03
SaudiArabia,SAU,1866,0.03
SaudiArabia,SAU,1867,0.03
SaudiArabia,SAU,1868,0.03
SaudiArabia,SAU,1869,0.03
SaudiArabia,SAU,1870,0.03
SaudiArabia,SAU,1871,0.03
SaudiArabia,SAU,1872,0.03
SaudiArabia,SAU,1873,0.03
SaudiArabia,SAU,1874,0.03
SaudiArabia,SAU,1875,0.03
SaudiArabia,SAU,1876,0.03
SaudiArabia,SAU,1877,0.03
SaudiArabia,SAU,1878,0.03
SaudiArabia,SAU,1879,0.03
SaudiArabia,SAU,1880,0.03
SaudiArabia,SAU,1881,0.03
SaudiArabia,SAU,1882,0.03
SaudiArabia,SAU,1883,0.03
SaudiArabia,SAU,1884,0.03
SaudiArabia,SAU,1885,0.03
SaudiArabia,SAU,1886,0.03
SaudiArabia,SAU,1887,0.03
SaudiArabia,SAU,1888,0.03
SaudiArabia,SAU,1889,0.03
SaudiArabia,SAU,1890,0.03
SaudiArabia,SAU,1891,0.03
SaudiArabia,SAU,1892,0.03
SaudiArabia,SAU,1893,0.03
SaudiArabia,SAU,1894,0.03
SaudiArabia,SAU,1895,0.03
SaudiArabia,SAU,1896,0.03
SaudiArabia,SAU,1897,0.03
SaudiArabia,SAU,1898,0.03
SaudiArabia,SAU,1899,0.03
SaudiArabia,SAU,1900,0.03
SaudiArabia,SAU,1901,0.03
SaudiArabia,SAU,1902,0.03
SaudiArabia,SAU,1903,0.032
SaudiArabia,SAU,1904,0.032
SaudiArabia,SAU,1905,0.032
SaudiArabia,SAU,1906,0.032
SaudiArabia,SAU,1907,0.032
SaudiArabia,SAU,1908,0.032
SaudiArabia,SAU,1909,0.032
SaudiArabia,SAU,1910,0.032
SaudiArabia,SAU,1911,0.032
SaudiArabia,SAU,1912,0.032
SaudiArabia,SAU,1913,0.032
SaudiArabia,SAU,1914,0.032
SaudiArabia,SAU,1915,0.032
SaudiArabia,SAU,1916,0.032
SaudiArabia,SAU,1917,0.032
SaudiArabia,SAU,1918,0.032
SaudiArabia,SAU,1919,0.032
SaudiArabia,SAU,1920,0.032
SaudiArabia,SAU,1921,0.032
SaudiArabia,SAU,1922,0.032
SaudiArabia,SAU,1923,0.032
SaudiArabia,SAU,1924,0.032
SaudiArabia,SAU,1925,0.032
SaudiArabia,SAU,1926,0.032
SaudiArabia,SAU,1927,0.032
SaudiArabia,SAU,1928,0.032
SaudiArabia,SAU,1929,0.033
SaudiArabia,SAU,1930,0.033
SaudiArabia,SAU,1931,0.033
