Entity,Code,Year,4_0_RichestShare
Morocco,MAR,2013,31.88516491684725
Mozambique,MOZ,1996,43.75473012843008
Mozambique,MOZ,2002,39.35360937526602
Mozambique,MOZ,2008,36.78071523836521
Mozambique,MOZ,2014,45.47815357233534
Myanmar,MMR,2015,31.70591146755385
Myanmar,MMR,2017,25.51765370633019
Namibia,NAM,2003,54.78787461323249
Namibia,NAM,2009,51.83694729972586
Namibia,NAM,2015,47.250098013218114
Nauru,NRU,2012,27.33156248373253
Nepal,NPL,1984,24.98343296566576
Nepal,NPL,1995,28.99663391273821
Nepal,NPL,2003,36.88536625346262
Nepal,NPL,2010,26.410475395406518
Netherlands,NLD,1983,22.61043893847678
Netherlands,NLD,1987,21.99305504914617
Netherlands,NLD,1990,24.47900856885742
Netherlands,NLD,1993,22.80390105336022
Netherlands,NLD,1999,21.80609614810887
Netherlands,NLD,2004,23.69930422627062
Netherlands,NLD,2005,23.37640882271766
Netherlands,NLD,2006,24.6986243305866
Netherlands,NLD,2007,24.08458423393072
Netherlands,NLD,2008,23.68434592683813
Netherlands,NLD,2009,22.390563167644963
Netherlands,NLD,2010,22.44527502341834
Netherlands,NLD,2011,22.57789421514586
Netherlands,NLD,2012,22.49829779790521
Netherlands,NLD,2013,22.759900111868482
Netherlands,NLD,2014,23.293742255108
Netherlands,NLD,2015,23.02391858527167
Netherlands,NLD,2016,22.903234126586742
Netherlands,NLD,2017,23.33695900721142
Netherlands,NLD,2018,22.97257019555584
Netherlands,NLD,2019,23.92109957217796
Nicaragua,NIC,1993,38.72163148781459
Nicaragua,NIC,1998,35.85786084540372
Nicaragua,NIC,2001,33.67040365537831
Nicaragua,NIC,2005,31.509015759401088
Nicaragua,NIC,2009,34.20603417298125
Nicaragua,NIC,2014,37.214408342422864
Niger,NER,1992,29.44176199254292
Niger,NER,1994,32.47347870672172
Niger,NER,2005,36.23713906072134
Niger,NER,2007,31.37488585072335
Niger,NER,2011,26.43304753966727
Niger,NER,2014,27.02249770251643
Niger,NER,2018,31.13769706337866
Nigeria,NGA,1985,28.20693252307708
Nigeria,NGA,1992,31.363258539744688
Nigeria,NGA,1996,40.68897105834148
Nigeria,NGA,2003,29.83761483495836
Nigeria,NGA,2010,26.76636602226697
Nigeria,NGA,2012,26.65485492487367
Nigeria,NGA,2015,26.8831886366113
Nigeria,NGA,2018,26.743193682723643
North Macedonia,MKD,1998,22.20575592482406
North Macedonia,MKD,2000,25.86920675263094
North Macedonia,MKD,2002,29.03625023484167
North Macedonia,MKD,2003,29.359815063827437
North Macedonia,MKD,2004,28.98473024143175
North Macedonia,MKD,2005,28.887278659511363
North Macedonia,MKD,2006,32.1779325411784
North Macedonia,MKD,2008,35.56064273436083
North Macedonia,MKD,2009,30.73584483026218
North Macedonia,MKD,2010,27.10291153339423
North Macedonia,MKD,2011,26.88152601038945
North Macedonia,MKD,2012,26.51937322803606
North Macedonia,MKD,2013,25.39072368556231
North Macedonia,MKD,2014,24.85529371935381
North Macedonia,MKD,2015,24.81118001321085
North Macedonia,MKD,2016,24.06859503308814
North Macedonia,MKD,2017,23.78986767146389
North Macedonia,MKD,2018,22.95233909418097
Norway,NOR,1979,21.84733757210633
Norway,NOR,1986,20.52452095437882
Norway,NOR,1991,21.159598597922518
Norway,NOR,1995,21.68344342516943
Norway,NOR,2000,23.23625455653009
Norway,NOR,2003,23.34615399507142
Norway,NOR,2004,27.15091210504854
Norway,NOR,2005,26.32192366535737
Norway,NOR,2006,21.15486270880704
Norway,NOR,2007,22.209501198971328
Norway,NOR,2008,21.81220313154958
Norway,NOR,2009,21.28131336633199
Norway,NOR,2010,20.992435760526142
Norway,NOR,2011,20.4895157156648
Norway,NOR,2012,20.86748446778387
Norway,NOR,2013,21.310117035476463
Norway,NOR,2014,21.61021093026517
Norway,NOR,2015,22.276972189035448
Norway,NOR,2016,23.05793917725022
Norway,NOR,2017,21.63072961724438
Norway,NOR,2018,22.20568152843479
Norway,NOR,2019,22.36248763521521
Pakistan,PAK,1987,27.62196759842451
Pakistan,PAK,1990,27.055212683447337
Pakistan,PAK,1996,25.18821607794099
Pakistan,PAK,1998,28.47547841225344
Pakistan,PAK,2001,24.87408784089086
Pakistan,PAK,2004,26.31965250795718
Pakistan,PAK,2005,27.133100968474537
Pakistan,PAK,2007,25.709921523536998
Pakistan,PAK,2010,25.11553749037731
Pakistan,PAK,2011,25.82246794367224
Pakistan,PAK,2013,25.25292725674409
Pakistan,PAK,2015,26.968858151509167
Pakistan,PAK,2018,25.536437118000997
Palestine,PSE,2004,26.47536369600843
Palestine,PSE,2005,26.719445712325264
Palestine,PSE,2006,27.14488689372385
Palestine,PSE,2007,27.611819533202347
Palestine,PSE,2009,27.37317617142455
Palestine,PSE,2010,27.779808119414152
Palestine,PSE,2011,27.19269612637972
Palestine,PSE,2016,25.19369993672823
Panama,PAN,1979,35.99652320990638
Panama,PAN,1989,42.86355222177823
Panama,PAN,1991,42.53039815345139
Panama,PAN,1995,43.21383412575952
Panama,PAN,1997,44.07868385802643
Panama,PAN,1998,43.42346257114834
Panama,PAN,1999,42.48901708632946
Panama,PAN,2000,43.1744247950676
Panama,PAN,2001,42.64133039249804
Panama,PAN,2002,42.980134419180075
Panama,PAN,2003,42.21238906860927
Panama,PAN,2004,41.25108620899071
Panama,PAN,2005,40.19422421506834
Panama,PAN,2006,41.12861671963675
Panama,PAN,2007,39.74120931019079
Panama,PAN,2008,40.70854076471145
Panama,PAN,2009,40.11588435294132
Panama,PAN,2010,39.650957747498786
Panama,PAN,2011,39.66434990044741
Panama,PAN,2012,39.66879318466715
Panama,PAN,2013,39.60884755582523
Panama,PAN,2014,38.49385917512236
Panama,PAN,2015,39.02225099013736
Panama,PAN,2016,37.85073330338545
Panama,PAN,2017,37.70778522237836
Panama,PAN,2018,37.10797620460329
Panama,PAN,2019,38.0313486203393
Papua New Guinea,PNG,1996,34.46936279900257
Papua New Guinea,PNG,2009,30.999939160188937
Paraguay,PRY,1990,30.752230696147283
Paraguay,PRY,1995,46.10871892209182
Paraguay,PRY,1997,41.43845885223083
Paraguay,PRY,1999,42.10949356206342
Paraguay,PRY,2001,43.0722315068492
Paraguay,PRY,2002,46.1714703537998
Paraguay,PRY,2003,44.08649443890821
Paraguay,PRY,2004,41.98863614068904
Paraguay,PRY,2005,40.44030254442269
Paraguay,PRY,2006,42.4119911404786
Paraguay,PRY,2007,42.53622010736386
Paraguay,PRY,2008,40.09572026376227
Paraguay,PRY,2009,38.05705161231633
Paraguay,PRY,2010,40.48570845640281
Paraguay,PRY,2011,41.35196601946812
Paraguay,PRY,2012,36.8732196966533
Paraguay,PRY,2013,37.29790624768995
Paraguay,PRY,2014,40.702463857086116
Paraguay,PRY,2015,36.730883888291046
Paraguay,PRY,2016,37.34832910884308
Paraguay,PRY,2017,39.07055978756738
Paraguay,PRY,2018,35.7613747264341
Paraguay,PRY,2019,35.186608464646206
Paraguay,PRY,2020,33.30517019838979
Peru,PER,1985,35.15504843335671
Peru,PER,1994,33.212211659512604
Peru,PER,1997,40.792399782275304
Peru,PER,1998,43.600317556357545
Peru,PER,1999,43.62926999376966
Peru,PER,2000,36.77440965837595
Peru,PER,2001,39.1384644205951
Peru,PER,2002,42.06600335980198
Peru,PER,2003,42.20120787191825
Peru,PER,2004,37.95309838220262
Peru,PER,2005,38.51349258212109
Peru,PER,2006,38.163265149111645
Peru,PER,2007,37.80056232416611
Peru,PER,2008,35.400883031804945
Peru,PER,2009,35.19477280057291
Peru,PER,2010,34.22024890307366
Peru,PER,2011,33.478482989220296
Peru,PER,2012,33.25385907277953
Peru,PER,2013,32.68775890210538
Peru,PER,2014,32.140935929921746
Peru,PER,2015,32.610773920414424
Peru,PER,2016,32.55767705998265
Peru,PER,2017,32.29961993106652
Peru,PER,2018,31.62443077469329
Peru,PER,2019,31.14804633512593
Peru,PER,2020,32.8982866414417
Philippines,PHL,1985,32.73485267807705
Philippines,PHL,1988,31.96900016935702
Philippines,PHL,1991,34.69503942814596
Philippines,PHL,1994,33.591640702717115
Philippines,PHL,1997,36.27033928164274
Philippines,PHL,2000,34.0620784885876
Philippines,PHL,2003,32.49649286875617
Philippines,PHL,2006,33.15647546461774
Philippines,PHL,2009,32.69212161197179
Philippines,PHL,2012,32.93891579924373
Philippines,PHL,2015,31.452443114255868
Philippines,PHL,2018,29.81129283033707
Poland,POL,1985,20.864857226443
Poland,POL,1986,21.8241489837378
Poland,POL,1987,21.15989147318727
Poland,POL,1989,21.59915353365715
Poland,POL,1992,23.21754287851246
Poland,POL,1993,20.9952339249545
Poland,POL,1995,26.561149680839378
Poland,POL,1996,26.48111001547777
Poland,POL,1998,25.88035294819917
Poland,POL,1999,25.823953332554677
Poland,POL,2000,26.08728398046882
Poland,POL,2001,25.754028450778822
Poland,POL,2002,26.72832163639861
Poland,POL,2003,26.99063497812319
Poland,POL,2004,27.00815514029607
Poland,POL,2005,26.96883436769997
Poland,POL,2006,26.358484793735848
Poland,POL,2007,26.454553044696738
Poland,POL,2008,26.72090294742388
Poland,POL,2009,26.58454063070851
Poland,POL,2010,26.19079271881894
Poland,POL,2011,25.850164630224892
Poland,POL,2012,25.62686149930893
Poland,POL,2013,25.62056179994031
Poland,POL,2014,25.18136888126773
Poland,POL,2015,25.05927228386159
Poland,POL,2016,24.61503704958252
Poland,POL,2017,24.29907975466899
Poland,POL,2018,25.117181859693172
Poland,POL,2019,24.52858759892738
Portugal,PRT,2003,30.248646053229823
Portugal,PRT,2004,30.87220462240169
Portugal,PRT,2005,30.57785616162968
Portugal,PRT,2006,29.656079506084172
Portugal,PRT,2007,28.852939717965043
Portugal,PRT,2008,28.93569327788674
Portugal,PRT,2009,27.4636546661443
Portugal,PRT,2010,28.28320658395052
Portugal,PRT,2011,28.67927461443493
Portugal,PRT,2012,27.77004076070838
Portugal,PRT,2013,27.50753290567803
Portugal,PRT,2014,27.40752453549648
Portugal,PRT,2015,27.33475739322726
Portugal,PRT,2016,27.55966856216857
Portugal,PRT,2017,26.66378816026278
Portugal,PRT,2018,26.60528579603233
Portugal,PRT,2019,25.981854331190217
Romania,ROU,1989,19.21183381836178
Romania,ROU,1992,20.19240863343475
Romania,ROU,1994,22.69653104447044
Romania,ROU,1995,24.65465010048625
Romania,ROU,1997,24.384763695444057
Romania,ROU,1998,24.19835128609473
Romania,ROU,1999,23.44004577157571
Romania,ROU,2000,23.30645139933789
Romania,ROU,2001,23.240992019718938
Romania,ROU,2002,23.74836491461058
Romania,ROU,2003,23.705294052495702
Romania,ROU,2004,23.53854864345415
Romania,ROU,2005,23.51752321030638
Romania,ROU,2006,23.87018121319751
Romania,ROU,2007,23.7983179304018
Romania,ROU,2008,23.19537215062682
Romania,ROU,2009,22.11447976267938
Romania,ROU,2010,21.887309130551678
Romania,ROU,2011,21.44033292579753
Romania,ROU,2012,21.46303298879782
Romania,ROU,2013,21.60730698152506
Romania,ROU,2014,24.48580689675823
Romania,ROU,2015,24.76709762070889
Romania,ROU,2016,22.19481340408274
Romania,ROU,2017,24.87317517905704
Romania,ROU,2018,22.58012717604041
Romania,ROU,2019,24.46972112756027
Russia,RUS,1993,38.285299008724664
Russia,RUS,1996,35.5517381529143
Russia,RUS,1997,29.39174103944983
Russia,RUS,1998,28.620346177898632
Russia,RUS,1999,27.73528437729345
Russia,RUS,2000,27.62380426062727
Russia,RUS,2001,27.857023929217462
Russia,RUS,2002,28.1454970797213
Russia,RUS,2003,30.31960819379792
Russia,RUS,2004,30.490401794402437
Russia,RUS,2005,31.37008022044573
Russia,RUS,2006,31.278448100974238
Russia,RUS,2007,32.769647690855344
Russia,RUS,2008,32.487035795410954
Russia,RUS,2009,31.082245356088727
Russia,RUS,2010,30.612864621047457
Russia,RUS,2011,31.10608832325007
Russia,RUS,2012,32.16839253425659
Russia,RUS,2013,32.44865119819671
Russia,RUS,2014,31.87125176496206
Russia,RUS,2015,29.691368376678962
Russia,RUS,2016,28.614990791875627
Russia,RUS,2017,29.217902653564742
Russia,RUS,2018,29.88296474748646
Russia,RUS,2019,30.16583262422748
Russia,RUS,2020,29.02429483958634
Rwanda,RWA,2000,40.80334852272775
Rwanda,RWA,2005,43.88040297082669
Rwanda,RWA,2010,39.83605416183878
Rwanda,RWA,2013,37.93146944707046
Rwanda,RWA,2016,35.6344463872556
Rwanda - rural,,1984,24.58461820075688
Saint Lucia,LCA,1995,32.48028670231822
Saint Lucia,LCA,2016,38.62278936272328
Samoa,WSM,2002,32.50674232650663
Samoa,WSM,2008,34.08938481264904
Samoa,WSM,2013,31.283581818978867
Sao Tome and Principe,STP,2000,24.54988330769619
Sao Tome and Principe,STP,2010,24.178980396215998
Sao Tome and Principe,STP,2017,32.86628737050919
Senegal,SEN,1991,42.81530004865607
Senegal,SEN,1994,33.89434652252805
Senegal,SEN,2001,33.44485895033469
Senegal,SEN,2005,30.047216855016718
Senegal,SEN,2011,31.04611823052672
Senegal,SEN,2018,30.51485471537286
Serbia,SRB,2002,26.24180340604948
Serbia,SRB,2003,26.003857960362247
Serbia,SRB,2004,27.89110037147109
Serbia,SRB,2005,28.76184311626354
Serbia,SRB,2006,23.76720936630295
Serbia,SRB,2007,23.216891817562903
Serbia,SRB,2008,22.48660700830511
Serbia,SRB,2009,22.492185668293878
Serbia,SRB,2010,22.993743971397983
Serbia,SRB,2012,28.664964165447692
Serbia,SRB,2013,23.02726052566251
Serbia,SRB,2014,28.62126773224933
Serbia,SRB,2015,23.13563536705023
Serbia,SRB,2016,27.3198068741751
Serbia,SRB,2017,25.55852092176475
Serbia,SRB,2018,24.03867643837641
Serbia,SRB,2019,22.82722212259733
Seychelles,SYC,1999,34.00560033230968
Seychelles,SYC,2006,33.74736254703546
Seychelles,SYC,2013,39.88439300008701
Seychelles,SYC,2018,23.94854297042479
Sierra Leone,SLE,2003,32.02410867643653
Sierra Leone,SLE,2011,26.913708477892463
Sierra Leone,SLE,2018,29.39868199232053
Slovakia,SVK,1992,18.6069925573139
Slovakia,SVK,1996,21.42452528715128
Slovakia,SVK,2004,24.2548291571789
Slovakia,SVK,2005,24.59106565210373
Slovakia,SVK,2006,23.71702985270316
Slovakia,SVK,2007,24.10552427442739
Slovakia,SVK,2008,23.25629630328958
Slovakia,SVK,2009,22.41168556328063
Slovakia,SVK,2010,21.85857929659108
Slovakia,SVK,2011,20.96267966222341
Slovakia,SVK,2012,20.50264690651959
Slovakia,SVK,2013,22.16521182186067
Slovakia,SVK,2014,20.27913675008855
Slovakia,SVK,2015,20.9411636593697
Slovakia,SVK,2016,19.91485936482195
Slovakia,SVK,2017,18.44994053764609
Slovakia,SVK,2018,19.553379023369242
Slovakia,SVK,2019,18.81612408107604
Slovenia,SVN,1987,20.40051079137874
Slovenia,SVN,1993,24.47729334596415
Slovenia,SVN,1997,20.24559284887981
Slovenia,SVN,1998,23.040715387773638
Slovenia,SVN,1999,20.25650048793719
Slovenia,SVN,2002,23.07595077109469
Slovenia,SVN,2003,23.74419439253039
Slovenia,SVN,2004,20.64561566464097
Slovenia,SVN,2005,20.58223861142889
Slovenia,SVN,2006,20.36004802880893
Slovenia,SVN,2007,20.38709835293439
Slovenia,SVN,2008,20.13538001967619
Slovenia,SVN,2009,20.62291417408617
Slovenia,SVN,2010,20.73619214154709
Slovenia,SVN,2011,20.76452894193221
Slovenia,SVN,2012,21.07356692776849
Slovenia,SVN,2013,21.4068691993075
Slovenia,SVN,2014,21.16996717069911
Slovenia,SVN,2015,21.05658358700062
Slovenia,SVN,2016,20.63375744772979
Slovenia,SVN,2017,20.44039453891599
Slovenia,SVN,2018,20.98089875832192
Slovenia,SVN,2019,20.74377702166152
Solomon Islands,SLB,2005,35.74661575592259
Solomon Islands,SLB,2012,29.246334309058753
South Africa,ZAF,1993,46.659745642542724
South Africa,ZAF,2000,44.930529109255076
South Africa,ZAF,2005,54.22975834865555
South Africa,ZAF,2008,51.26437628367935
South Africa,ZAF,2010,51.26033597079864
South Africa,ZAF,2014,50.498952807991145
South Korea,KOR,2006,24.003274535229092
South Korea,KOR,2008,24.45065814540568
South Korea,KOR,2010,24.178353369521112
South Korea,KOR,2012,23.7560300772621
South Korea,KOR,2014,23.63703418753268
South Korea,KOR,2016,24.02583374086462
South Sudan,SSD,2009,33.20374011252536
Spain,ESP,1980,26.27921810436964
Spain,ESP,1985,26.72589070007378
Spain,ESP,1990,24.84783063686511
Spain,ESP,1995,27.46075073992532
Spain,ESP,2000,26.266154757168756
Spain,ESP,2003,23.96860901925054
Spain,ESP,2004,24.852129023673537
Spain,ESP,2005,24.28939751329634
Spain,ESP,2006,24.91665280098973
Spain,ESP,2007,25.561560813557882
Spain,ESP,2008,25.590641333836274
Spain,ESP,2009,25.90166000176055
Spain,ESP,2010,26.04264446792641
Spain,ESP,2011,25.91922238959367
Spain,ESP,2012,25.78650715005823
Spain,ESP,2013,25.93064479332713
Spain,ESP,2014,26.00274350302838
Spain,ESP,2015,26.23365915221284
Spain,ESP,2016,25.847698480076758
Spain,ESP,2017,25.407196707418723
Spain,ESP,2018,25.33922796056168
Spain,ESP,2019,24.88082699918634
Sri Lanka,LKA,1985,26.41642231340193
Sri Lanka,LKA,1990,27.48982475867293
Sri Lanka,LKA,1995,28.97121183188302
Sri Lanka,LKA,2002,32.69037525897257
Sri Lanka,LKA,2006,32.32776007704577
Sri Lanka,LKA,2009,29.61858000702136
Sri Lanka,LKA,2012,31.92858978473261
Sri Lanka,LKA,2016,32.56268442465794
Sudan,SDN,2009,26.686824037902117
Sudan,SDN,2014,27.77737205788905
Suriname - urban,,1999,42.1135141660508
Sweden,SWE,1967,23.482519054636562
Sweden,SWE,1975,19.446172153942882
Sweden,SWE,1981,18.28802957562841
Sweden,SWE,1987,18.96387859507813
Sweden,SWE,1992,20.05359881615749
Sweden,SWE,1995,20.04370395836737
Sweden,SWE,2000,22.12029298144494
Sweden,SWE,2003,20.14189155656652
Sweden,SWE,2004,21.08206584610382
Sweden,SWE,2005,21.06243276224787
Sweden,SWE,2006,21.13876544286517
Sweden,SWE,2007,21.650395889632428
Sweden,SWE,2008,22.366650124898747
Sweden,SWE,2009,21.452570578088658
Sweden,SWE,2010,21.81374552894645
Sweden,SWE,2011,21.570138638964963
Sweden,SWE,2012,21.603870776931387
Sweden,SWE,2013,22.23128486374479
Sweden,SWE,2014,22.19175089612025
Sweden,SWE,2015,22.88693043176868
Sweden,SWE,2016,23.257128406115708
Sweden,SWE,2017,22.32860516508346
Sweden,SWE,2018,22.90932028021532
Sweden,SWE,2019,22.737750309485392
Switzerland,CHE,1982,28.56106416356764
Switzerland,CHE,1992,26.35564623695612
Switzerland,CHE,2000,25.90916754888348
Switzerland,CHE,2002,24.09284510837102
Switzerland,CHE,2006,26.03634051125982
Switzerland,CHE,2007,26.71588818771743
Switzerland,CHE,2008,26.308484489302668
Switzerland,CHE,2009,25.66640470471246
Switzerland,CHE,2010,25.43464718812084
Switzerland,CHE,2011,24.65219862987002
Switzerland,CHE,2012,25.00831791376798
Switzerland,CHE,2013,25.52033740867252
Switzerland,CHE,2014,25.53685682290959
Switzerland,CHE,2015,25.244078051286017
Switzerland,CHE,2016,25.83099713856154
Switzerland,CHE,2017,25.547964744822522
Switzerland,CHE,2018,25.787422433577067
Syria,SYR,1996,28.60386617951518
Syria,SYR,2003,29.94679251440821
Taiwan,TWN,1981,24.286677860007767
Taiwan,TWN,1986,24.36894870475747
Taiwan,TWN,1991,24.18019544481611
Taiwan,TWN,1995,24.60475774000452
Taiwan,TWN,1997,24.54194894393987
Taiwan,TWN,2000,24.83317049132845
Taiwan,TWN,2005,25.57348022470871
Taiwan,TWN,2007,25.288716294725187
Taiwan,TWN,2010,25.84981052214339
Taiwan,TWN,2013,25.76938562651162
Taiwan,TWN,2016,25.12497514572108
Tajikistan,TJK,1999,23.34681172637955
Tajikistan,TJK,2003,25.61882651809867
Tajikistan,TJK,2004,26.56847447073996
Tajikistan,TJK,2007,25.12289601051196
Tajikistan,TJK,2009,24.12948606543175
Tajikistan,TJK,2015,26.39294315978402
Tanzania,TZA,1991,27.12108119214921
Tanzania,TZA,2000,28.94181668045744
Tanzania,TZA,2007,31.92273564392011
Tanzania,TZA,2011,30.95164201839636
Tanzania,TZA,2018,33.12075786163519
Thailand,THA,1981,35.507809180971165
Thailand,THA,1988,35.328519446805366
Thailand,THA,1990,36.3621767698483
Thailand,THA,1992,38.649380754337855
Thailand,THA,1994,34.88896679087406
Thailand,THA,1996,34.27697404539683
Thailand,THA,1998,32.31338032863606
Thailand,THA,1999,34.063129863763145
Thailand,THA,2000,33.68774590163301
Thailand,THA,2002,33.1771571327118
Thailand,THA,2004,33.78971662557644
Thailand,THA,2006,32.48851793718785
Thailand,THA,2007,30.836022549400948
Thailand,THA,2008,31.13423827813227
Thailand,THA,2009,30.60277794092051
Thailand,THA,2010,30.716863847805843
Thailand,THA,2011,29.90149432492874
Thailand,THA,2012,30.42985632314507
Thailand,THA,2013,29.22679378021349
Thailand,THA,2014,28.67958495553567
Thailand,THA,2015,28.39726561712883
Thailand,THA,2016,28.916938697413556
Thailand,THA,2017,28.42626991927541
Thailand,THA,2018,28.148732515177738
Thailand,THA,2019,27.216695313937862
Thailand,THA,2020,27.01213169356536
Timor,TLS,2001,28.20888332628394
Timor,TLS,2007,22.880811651492948
Timor,TLS,2014,23.98532101287033
Togo,TGO,2006,32.64200685851787
Togo,TGO,2011,34.53135539984414
Togo,TGO,2015,31.56357196780354
Togo,TGO,2018,32.88085175347068
Tonga,TON,2000,28.291106948281257
Tonga,TON,2009,28.928437761064167
Tonga,TON,2015,29.735178529216398
Trinidad and Tobago,TTO,1988,31.14383214420998
Trinidad and Tobago,TTO,1992,29.88623437673372
Tunisia,TUN,1985,34.08427036587054
Tunisia,TUN,1990,30.6941113709772
Tunisia,TUN,1995,31.749409729401552
Tunisia,TUN,2000,31.56528626859827
Tunisia,TUN,2005,29.07524712270737
Tunisia,TUN,2010,27.02743266408633
Tunisia,TUN,2015,25.57188377636751
Turkey,TUR,1987,35.131698901945406
Turkey,TUR,1994,31.95953455757918
Turkey,TUR,2002,31.85955617890377
Turkey,TUR,2003,32.4059702475005
Turkey,TUR,2004,30.83167332089619
Turkey,TUR,2005,32.764118534904156
Turkey,TUR,2006,29.564958780924076
Turkey,TUR,2007,28.23252981168074
Turkey,TUR,2008,29.441248568846618
Turkey,TUR,2009,29.20931146949287
Turkey,TUR,2010,29.29889543761116
Turkey,TUR,2011,30.49967658853537
Turkey,TUR,2012,30.50446948513879
Turkey,TUR,2013,30.579266829108132
Turkey,TUR,2014,31.605138455099713
Turkey,TUR,2015,33.45910735316054
Turkey,TUR,2016,32.08926430881872
Turkey,TUR,2017,31.911129157651867
Turkey,TUR,2018,32.62392451607652
Turkey,TUR,2019,31.617024102897663
Turkmenistan,TKM,1998,31.522122294729936
Tuvalu,TUV,2010,30.77859031927805
Uganda,UGA,1989,33.69638139908779
Uganda,UGA,1992,33.52091215353788
Uganda,UGA,1996,31.34110540433529
Uganda,UGA,1999,34.8944029007965
Uganda,UGA,2002,37.46615874825013
Uganda,UGA,2005,34.52717869726865
Uganda,UGA,2009,36.44272986537838
Uganda,UGA,2012,32.87115930648517
Uganda,UGA,2016,34.21103756175788
Uganda,UGA,2019,34.51216802522583
Ukraine,UKR,1992,22.85483512667816
Ukraine,UKR,1993,23.159409947022443
Ukraine,UKR,1995,30.39890081906167
Ukraine,UKR,1996,27.571944838297828
Ukraine,UKR,1999,23.19786811922686
Ukraine,UKR,2002,23.168422403193812
Ukraine,UKR,2003,23.34503980257186
Ukraine,UKR,2004,23.132550013077392
Ukraine,UKR,2005,23.168191712885942
Ukraine,UKR,2006,24.1066347657049
Ukraine,UKR,2007,22.04588319771192
Ukraine,UKR,2008,21.902121649404
Ukraine,UKR,2009,21.153353406427218
Ukraine,UKR,2010,20.98329238268402
Ukraine,UKR,2011,20.74978473860543
Ukraine,UKR,2012,20.77301044174877
Ukraine,UKR,2013,21.07486705977523
Ukraine,UKR,2014,20.57094423309144
Ukraine,UKR,2015,21.58766368074192
Ukraine,UKR,2016,21.20504506446298
Ukraine,UKR,2017,21.68463572729773
Ukraine,UKR,2018,22.01096967504217
Ukraine,UKR,2019,22.33609421320476
Ukraine,UKR,2020,21.76691505036041
United Arab Emirates,ARE,2013,21.435315460629838
United Kingdom,GBR,1969,26.0685682901589
United Kingdom,GBR,1974,23.87547817148798
United Kingdom,GBR,1979,22.37805226976267
United Kingdom,GBR,1986,24.44325455203343
United Kingdom,GBR,1991,27.10761940255711
United Kingdom,GBR,1994,27.8402446512365
United Kingdom,GBR,1995,27.3036075390022
United Kingdom,GBR,1996,27.20929873586475
United Kingdom,GBR,1997,27.569290461717188
United Kingdom,GBR,1998,28.518970219686818
United Kingdom,GBR,1999,28.70197594554915
United Kingdom,GBR,2000,31.93804797390411
United Kingdom,GBR,2001,30.15570897509011
United Kingdom,GBR,2002,28.24761834885394
United Kingdom,GBR,2003,27.95418869080098
United Kingdom,GBR,2004,27.770798295191717
United Kingdom,GBR,2005,26.11041195187791
United Kingdom,GBR,2006,26.73674687301963
United Kingdom,GBR,2007,27.9685718904852
United Kingdom,GBR,2008,26.377383572581557
United Kingdom,GBR,2009,26.54540520111101
United Kingdom,GBR,2010,26.775684092592822
United Kingdom,GBR,2011,25.340383916250182
United Kingdom,GBR,2012,24.603051921367012
United Kingdom,GBR,2013,25.27369897446598
United Kingdom,GBR,2014,26.15239733374527
United Kingdom,GBR,2015,25.407354273194123
United Kingdom,GBR,2016,26.843224332779247
United Kingdom,GBR,2017,26.66813056140132
United States,USA,1974,26.02059284157296
United States,USA,1979,25.26881603817394
United States,USA,1986,26.722865635583283
United States,USA,1991,27.495397758453148
United States,USA,1992,27.713954298807693
United States,USA,1993,29.68183624153485
United States,USA,1994,29.59746892741949
United States,USA,1995,29.684254677274208
United States,USA,1996,30.028357350762708
United States,USA,1997,30.36322709341897
United States,USA,1998,29.74125614527887
United States,USA,1999,29.87104985140604
United States,USA,2000,30.25037476067648
United States,USA,2001,30.62178407084773
United States,USA,2002,30.08410799862223
United States,USA,2003,30.212018939995822
United States,USA,2004,30.091142959702687
United States,USA,2005,30.77717728785131
United States,USA,2006,31.153942299729543
United States,USA,2007,30.39644565168999
United States,USA,2008,30.3048108773669
United States,USA,2009,30.361420388534636
United States,USA,2010,29.26024911457505
United States,USA,2011,30.17942307195015
United States,USA,2012,30.23564262401984
United States,USA,2013,30.01309234260327
United States,USA,2014,30.652413445667698
United States,USA,2015,30.495417568909648
United States,USA,2016,30.42036870306124
United States,USA,2017,30.258825973341843
United States,USA,2018,30.74962695143884
United States,USA,2019,30.772046372612238
Uruguay,URY,2006,35.035896955787635
Uruguay,URY,2007,35.42893884811385
Uruguay,URY,2008,34.28320380445642
Uruguay,URY,2009,34.55886985595973
Uruguay,URY,2010,33.60510618013018
Uruguay,URY,2011,31.6216513661773
Uruguay,URY,2012,29.236656661501947
Uruguay,URY,2013,30.051392365617357
Uruguay,URY,2014,29.80609788120115
Uruguay,URY,2015,29.819636476004916
Uruguay,URY,2016,29.63113753629451
Uruguay,URY,2017,29.638697466837062
Uruguay,URY,2018,29.67904080131757
Uruguay,URY,2019,29.68692096335912
Uruguay,URY,2020,29.88086103465592
Uruguay - urban,,1981,33.31595196593971
Uruguay - urban,,1989,32.22919939397879
Uruguay - urban,,1992,31.38345388647668
Uruguay - urban,,1995,30.52373821824073
Uruguay - urban,,1996,30.35951731424969
Uruguay - urban,,1997,31.17483375855849
Uruguay - urban,,1998,31.73530962815364
Uruguay - urban,,2000,32.19768393634551
Uruguay - urban,,2001,33.73006072765068
Uruguay - urban,,2002,34.21112104440712
Uruguay - urban,,2003,34.2810081683895
Uruguay - urban,,2004,34.67834358575503
