Entity,Code,Year,0_0_temp_anomaly
Malaysia,MYS,1973,0.23
Malaysia,MYS,1974,-0.32
Malaysia,MYS,1975,-0.11
Malaysia,MYS,1976,-0.26
Malaysia,MYS,1977,-0.05
Malaysia,MYS,1978,0.16
Malaysia,MYS,1979,0.12
Malaysia,MYS,1980,0.12
Malaysia,MYS,1981,0.08
Malaysia,MYS,1982,0.03
Malaysia,MYS,1983,0.4
Malaysia,MYS,1984,-0.24
Malaysia,MYS,1985,-0.03
Malaysia,MYS,1986,-0.01
Malaysia,MYS,1987,0.23
Malaysia,MYS,1988,0.29
Malaysia,MYS,1989,0.01
Malaysia,MYS,1990,0.26
Malaysia,MYS,1991,0.2
Malaysia,MYS,1992,0.19
Malaysia,MYS,1993,0.12
Malaysia,MYS,1994,0.17
Malaysia,MYS,1995,0.27
Malaysia,MYS,1996,0.13
Malaysia,MYS,1997,0.46
Malaysia,MYS,1998,0.96
Malaysia,MYS,1999,0.34
Malaysia,MYS,2000,0.36
Malaysia,MYS,2001,0.48
Malaysia,MYS,2002,0.61
Malaysia,MYS,2003,0.45
Malaysia,MYS,2004,0.4
Malaysia,MYS,2005,0.49
Malaysia,MYS,2006,0.47
Malaysia,MYS,2007,0.32
Malaysia,MYS,2008,0.13
Malaysia,MYS,2009,0.48
Malaysia,MYS,2010,0.77
Malaysia,MYS,2011,0.35
Malaysia,MYS,2012,0.55
Malaysia,MYS,2013,0.74
Malaysia,MYS,2014,0.65
Malaysia,MYS,2015,0.73
Malaysia,MYS,2016,0.96
Malaysia,MYS,2017,0.49
Maldives,MDV,1852,-0.25
Maldives,MDV,1856,-0.49
Maldives,MDV,1857,-0.02
Maldives,MDV,1859,0.18
Maldives,MDV,1861,0.15
Maldives,MDV,1864,1.3
Maldives,MDV,1866,1.6
Maldives,MDV,1867,-0.25
Maldives,MDV,1868,-1.78
Maldives,MDV,1870,-0.08
Maldives,MDV,1871,-0.37
Maldives,MDV,1872,0.28
Maldives,MDV,1873,-0.39
Maldives,MDV,1874,-0.55
Maldives,MDV,1875,-0.4
Maldives,MDV,1876,-0.32
Maldives,MDV,1877,0.02
Maldives,MDV,1878,0.17
Maldives,MDV,1879,-0.56
Maldives,MDV,1880,-0.44
Maldives,MDV,1881,-0.25
Maldives,MDV,1882,-0.6
Maldives,MDV,1883,-0.64
Maldives,MDV,1884,-0.3
Maldives,MDV,1885,-0.36
Maldives,MDV,1886,-0.38
Maldives,MDV,1887,-0.55
Maldives,MDV,1888,-0.33
Maldives,MDV,1889,-0.38
Maldives,MDV,1890,-0.93
Maldives,MDV,1891,-0.27
Maldives,MDV,1892,-0.56
Maldives,MDV,1893,-0.93
Maldives,MDV,1894,-0.66
Maldives,MDV,1895,-0.43
Maldives,MDV,1896,-0.27
Maldives,MDV,1897,0.04
Maldives,MDV,1898,-0.52
Maldives,MDV,1899,-0.69
Maldives,MDV,1900,-0.29
Maldives,MDV,1901,-0.43
Maldives,MDV,1902,-0.22
Maldives,MDV,1903,-0.44
Maldives,MDV,1904,-0.76
Maldives,MDV,1905,-0.47
Maldives,MDV,1906,-0.3
Maldives,MDV,1907,-0.45
Maldives,MDV,1908,-0.41
Maldives,MDV,1909,-0.51
Maldives,MDV,1910,-0.69
Maldives,MDV,1911,-0.46
Maldives,MDV,1912,-0.25
Maldives,MDV,1913,-0.44
Maldives,MDV,1914,-0.04
Maldives,MDV,1915,-0.14
Maldives,MDV,1916,-0.5
Maldives,MDV,1917,-0.75
Maldives,MDV,1918,-0.47
Maldives,MDV,1919,-0.09
Maldives,MDV,1920,-0.35
Maldives,MDV,1921,-0.35
Maldives,MDV,1922,-0.22
Maldives,MDV,1923,-0.29
Maldives,MDV,1924,-0.34
Maldives,MDV,1925,-0.32
Maldives,MDV,1926,0.23
Maldives,MDV,1927,-0.25
Maldives,MDV,1928,-0.16
Maldives,MDV,1929,-0.15
Maldives,MDV,1930,-0.09
Maldives,MDV,1931,0.02
Maldives,MDV,1932,-0.4
Maldives,MDV,1933,-0.25
Maldives,MDV,1934,-0.34
Maldives,MDV,1935,-0.08
Maldives,MDV,1936,-0.09
Maldives,MDV,1937,0.02
Maldives,MDV,1938,-0.2
Maldives,MDV,1939,-0.29
Maldives,MDV,1940,0.12
Maldives,MDV,1941,0.47
Maldives,MDV,1942,-0.19
Maldives,MDV,1943,-0.41
Maldives,MDV,1944,-0.05
Maldives,MDV,1945,-0.02
Maldives,MDV,1946,0.11
Maldives,MDV,1947,-0.13
Maldives,MDV,1948,0.01
Maldives,MDV,1949,-0.18
Maldives,MDV,1950,-0.23
Maldives,MDV,1951,-0.15
Maldives,MDV,1952,-0.12
Maldives,MDV,1953,-0.01
Maldives,MDV,1954,-0.23
Maldives,MDV,1955,-0.48
Maldives,MDV,1956,-0.5
Maldives,MDV,1957,-0.16
Maldives,MDV,1958,0
Maldives,MDV,1959,0.05
Maldives,MDV,1960,-0.3
Maldives,MDV,1961,-0.13
Maldives,MDV,1962,-0.07
Maldives,MDV,1963,0.03
Maldives,MDV,1964,-0.15
Maldives,MDV,1965,-0.27
Maldives,MDV,1966,-0.1
Maldives,MDV,1967,-0.02
Maldives,MDV,1968,-0.28
Maldives,MDV,1969,0.11
Maldives,MDV,1970,0
Maldives,MDV,1971,-0.39
Maldives,MDV,1972,0.1
Maldives,MDV,1973,0.11
Maldives,MDV,1974,-0.45
Maldives,MDV,1975,-0.44
Maldives,MDV,1976,-0.24
Maldives,MDV,1977,0.09
Maldives,MDV,1978,-0.24
Maldives,MDV,1979,0.09
Maldives,MDV,1980,0.09
Maldives,MDV,1981,0.03
Maldives,MDV,1982,0.25
Maldives,MDV,1983,0.42
Maldives,MDV,1984,-0.22
Maldives,MDV,1985,-0.13
Maldives,MDV,1986,0.01
Maldives,MDV,1987,0.52
Maldives,MDV,1988,0.47
Maldives,MDV,1989,-0.06
Maldives,MDV,1990,0.26
Maldives,MDV,1991,0.39
Maldives,MDV,1992,-0.08
Maldives,MDV,1993,0.06
Maldives,MDV,1994,0.27
Maldives,MDV,1995,0.13
Maldives,MDV,1996,-0.02
Maldives,MDV,1997,0.5
Maldives,MDV,1998,0.72
Maldives,MDV,1999,0.11
Maldives,MDV,2000,0.23
Maldives,MDV,2001,0.66
Maldives,MDV,2002,0.7
Maldives,MDV,2003,0.56
Maldives,MDV,2004,0.33
Maldives,MDV,2005,0.54
Maldives,MDV,2006,0.49
Maldives,MDV,2007,0.51
Maldives,MDV,2008,0.32
Maldives,MDV,2009,0.52
Maldives,MDV,2010,0.52
Maldives,MDV,2011,0.26
Maldives,MDV,2012,0.34
Maldives,MDV,2013,0.37
Maldives,MDV,2014,0.58
Maldives,MDV,2015,0.91
Maldives,MDV,2016,0.85
Maldives,MDV,2017,-0.13
Mongolia,MNG,1869,-6.02
Mongolia,MNG,1870,-2.77
Mongolia,MNG,1871,-1.13
Mongolia,MNG,1872,-1.91
Mongolia,MNG,1873,-0.13
Mongolia,MNG,1874,0.33
Mongolia,MNG,1875,0.04
Mongolia,MNG,1889,-0.74
Mongolia,MNG,1890,-0.11
Mongolia,MNG,1891,0.14
Mongolia,MNG,1892,-1.13
Mongolia,MNG,1893,0.73
Mongolia,MNG,1894,0.66
Mongolia,MNG,1895,-0.68
Mongolia,MNG,1896,0
Mongolia,MNG,1897,-0.79
Mongolia,MNG,1898,-1.05
Mongolia,MNG,1899,1.58
Mongolia,MNG,1900,-0.69
Mongolia,MNG,1901,0.06
Mongolia,MNG,1902,0.55
Mongolia,MNG,1904,-1.96
Mongolia,MNG,1905,-2.32
Mongolia,MNG,1906,0.09
Mongolia,MNG,1908,-0.99
Mongolia,MNG,1909,-1.86
Mongolia,MNG,1910,-1.17
Mongolia,MNG,1911,-0.78
Mongolia,MNG,1912,-1.94
Mongolia,MNG,1913,-1.38
Mongolia,MNG,1914,-0.44
Mongolia,MNG,1915,-2.06
Mongolia,MNG,1916,-1.69
Mongolia,MNG,1917,-1.62
Mongolia,MNG,1918,-0.86
Mongolia,MNG,1919,-0.58
Mongolia,MNG,1920,-0.56
Mongolia,MNG,1921,-1.07
Mongolia,MNG,1922,-2.29
Mongolia,MNG,1923,-1.78
Mongolia,MNG,1924,-1.45
Mongolia,MNG,1925,0.46
Mongolia,MNG,1926,-0.05
Mongolia,MNG,1927,-0.76
Mongolia,MNG,1928,-1.63
Mongolia,MNG,1929,-1.61
Mongolia,MNG,1930,-1.14
Mongolia,MNG,1931,-1.13
Mongolia,MNG,1932,0
Mongolia,MNG,1933,-1.18
Mongolia,MNG,1934,-2.55
Mongolia,MNG,1935,-0.32
Mongolia,MNG,1936,-0.59
Mongolia,MNG,1937,-1.06
Mongolia,MNG,1938,-0.48
Mongolia,MNG,1939,-0.23
Mongolia,MNG,1940,-0.28
Mongolia,MNG,1941,-0.07
Mongolia,MNG,1942,-0.38
Mongolia,MNG,1943,-0.5
Mongolia,MNG,1944,-1.41
Mongolia,MNG,1945,-0.85
Mongolia,MNG,1946,-0.01
Mongolia,MNG,1947,-1.88
Mongolia,MNG,1948,0
Mongolia,MNG,1949,-0.41
Mongolia,MNG,1950,-0.61
Mongolia,MNG,1951,-0.55
Mongolia,MNG,1952,-1.14
Mongolia,MNG,1953,-0.45
Mongolia,MNG,1954,-1.37
Mongolia,MNG,1955,-0.47
Mongolia,MNG,1956,-1.54
Mongolia,MNG,1957,-1.08
Mongolia,MNG,1958,0.2
Mongolia,MNG,1959,-0.35
Mongolia,MNG,1960,-0.36
Mongolia,MNG,1961,0
Mongolia,MNG,1962,-0.04
Mongolia,MNG,1963,0.69
Mongolia,MNG,1964,-0.39
Mongolia,MNG,1965,0.33
Mongolia,MNG,1966,-0.26
Mongolia,MNG,1967,-0.59
Mongolia,MNG,1968,-0.7
Mongolia,MNG,1969,-1.22
Mongolia,MNG,1970,-0.8
Mongolia,MNG,1971,-0.27
Mongolia,MNG,1972,0.17
Mongolia,MNG,1973,0.47
Mongolia,MNG,1974,-0.58
Mongolia,MNG,1975,0.47
Mongolia,MNG,1976,-0.46
Mongolia,MNG,1977,0.06
Mongolia,MNG,1978,0.51
Mongolia,MNG,1979,0.63
Mongolia,MNG,1980,-0.14
Mongolia,MNG,1981,-0.16
Mongolia,MNG,1982,0.88
Mongolia,MNG,1983,0.26
Mongolia,MNG,1984,-1.01
Mongolia,MNG,1985,-0.52
Mongolia,MNG,1986,0.1
Mongolia,MNG,1987,0.17
Mongolia,MNG,1988,0.33
Mongolia,MNG,1989,1.05
Mongolia,MNG,1990,1.13
Mongolia,MNG,1991,0.5
Mongolia,MNG,1992,0.69
Mongolia,MNG,1993,0.18
Mongolia,MNG,1994,1.12
Mongolia,MNG,1995,1.27
Mongolia,MNG,1996,0.32
Mongolia,MNG,1997,1.42
Mongolia,MNG,1998,2.17
Mongolia,MNG,1999,1.75
Mongolia,MNG,2000,0.73
Mongolia,MNG,2001,1.3
Mongolia,MNG,2002,1.45
Mongolia,MNG,2003,0.7
Mongolia,MNG,2004,1.62
Mongolia,MNG,2005,0.38
Mongolia,MNG,2006,1.47
Mongolia,MNG,2007,2.66
Mongolia,MNG,2008,1.66
Mongolia,MNG,2009,0.93
Mongolia,MNG,2010,-0.02
Mongolia,MNG,2011,0.57
Mongolia,MNG,2012,-0.1
Mongolia,MNG,2013,1.36
Mongolia,MNG,2014,1.67
Mongolia,MNG,2015,2.07
Mongolia,MNG,2016,1.15
Mongolia,MNG,2017,2.97
Myanmar,MMR,1855,-1.78
Myanmar,MMR,1856,2.24
Myanmar,MMR,1857,1.46
Myanmar,MMR,1858,-1.85
Myanmar,MMR,1861,-1.72
Myanmar,MMR,1862,-0.01
Myanmar,MMR,1863,-0.97
Myanmar,MMR,1864,-1.48
Myanmar,MMR,1865,-2.16
Myanmar,MMR,1866,0.85
Myanmar,MMR,1870,0.6
Myanmar,MMR,1874,-0.96
Myanmar,MMR,1876,-0.28
Myanmar,MMR,1877,0.14
Myanmar,MMR,1878,0.73
Myanmar,MMR,1879,-0.09
Myanmar,MMR,1880,-0.46
Myanmar,MMR,1881,0.01
Myanmar,MMR,1882,-0.09
Myanmar,MMR,1883,-0.2
Myanmar,MMR,1884,-0.66
Myanmar,MMR,1885,-0.14
Myanmar,MMR,1886,-0.22
Myanmar,MMR,1887,-0.12
Myanmar,MMR,1888,0.33
Myanmar,MMR,1889,0.21
Myanmar,MMR,1890,-0.22
Myanmar,MMR,1891,0.65
Myanmar,MMR,1892,-0.22
Myanmar,MMR,1893,-0.86
Myanmar,MMR,1894,-0.06
Myanmar,MMR,1895,0.08
Myanmar,MMR,1896,0.38
Myanmar,MMR,1897,0.71
Myanmar,MMR,1898,0.31
Myanmar,MMR,1899,-0.03
Myanmar,MMR,1900,0.5
Myanmar,MMR,1901,0.55
Myanmar,MMR,1902,-0.02
Myanmar,MMR,1903,0
Myanmar,MMR,1904,-0.45
Myanmar,MMR,1905,-0.26
Myanmar,MMR,1906,0.38
Myanmar,MMR,1907,0.11
Myanmar,MMR,1908,0.09
Myanmar,MMR,1909,0.24
Myanmar,MMR,1910,0
Myanmar,MMR,1911,-0.06
Myanmar,MMR,1912,0.06
Myanmar,MMR,1913,-0.16
Myanmar,MMR,1914,-0.24
Myanmar,MMR,1915,0.27
Myanmar,MMR,1916,0.06
Myanmar,MMR,1917,-0.03
Myanmar,MMR,1918,-0.13
Myanmar,MMR,1919,0.49
Myanmar,MMR,1920,0.28
Myanmar,MMR,1921,0.16
Myanmar,MMR,1922,0.29
Myanmar,MMR,1923,0.3
Myanmar,MMR,1924,0.47
Myanmar,MMR,1925,-0.3
Myanmar,MMR,1926,0.28
Myanmar,MMR,1927,-0.24
Myanmar,MMR,1928,0.18
Myanmar,MMR,1929,0.12
Myanmar,MMR,1930,0.08
Myanmar,MMR,1931,0.57
Myanmar,MMR,1932,0.3
Myanmar,MMR,1933,0.14
Myanmar,MMR,1934,0.01
Myanmar,MMR,1935,0.08
Myanmar,MMR,1936,-0.08
Myanmar,MMR,1937,0.12
Myanmar,MMR,1938,-0.05
Myanmar,MMR,1939,-0.29
Myanmar,MMR,1940,-0.46
Myanmar,MMR,1941,0.12
Myanmar,MMR,1942,0.21
Myanmar,MMR,1943,0.08
Myanmar,MMR,1944,0.27
Myanmar,MMR,1945,-0.31
Myanmar,MMR,1946,0.54
Myanmar,MMR,1947,0.25
Myanmar,MMR,1948,-0.56
Myanmar,MMR,1949,-0.28
Myanmar,MMR,1950,-0.28
Myanmar,MMR,1951,-0.15
Myanmar,MMR,1952,0.04
Myanmar,MMR,1953,0.2
Myanmar,MMR,1954,0.04
Myanmar,MMR,1955,-0.32
Myanmar,MMR,1956,-0.24
Myanmar,MMR,1957,-0.1
Myanmar,MMR,1958,0.06
Myanmar,MMR,1959,-0.21
Myanmar,MMR,1960,0.33
Myanmar,MMR,1961,-0.1
Myanmar,MMR,1962,-0.16
Myanmar,MMR,1963,-0.19
Myanmar,MMR,1964,-0.09
Myanmar,MMR,1965,-0.26
Myanmar,MMR,1966,0.29
Myanmar,MMR,1967,-0.25
Myanmar,MMR,1968,-0.27
Myanmar,MMR,1969,0.09
Myanmar,MMR,1970,-0.11
Myanmar,MMR,1971,-0.58
Myanmar,MMR,1972,0.02
Myanmar,MMR,1973,0.12
Myanmar,MMR,1974,-0.26
Myanmar,MMR,1975,-0.19
Myanmar,MMR,1976,-0.35
Myanmar,MMR,1977,-0.23
Myanmar,MMR,1978,0.02
Myanmar,MMR,1979,0.46
Myanmar,MMR,1980,0.24
Myanmar,MMR,1981,0.24
Myanmar,MMR,1982,0.03
Myanmar,MMR,1983,0.11
Myanmar,MMR,1984,0.04
Myanmar,MMR,1985,-0.04
Myanmar,MMR,1986,0.03
Myanmar,MMR,1987,0.29
Myanmar,MMR,1988,0.36
Myanmar,MMR,1989,0.01
Myanmar,MMR,1990,0.05
Myanmar,MMR,1991,0.29
Myanmar,MMR,1992,-0.26
Myanmar,MMR,1993,0.1
Myanmar,MMR,1994,0.5
Myanmar,MMR,1995,0.54
Myanmar,MMR,1996,0.37
Myanmar,MMR,1997,0.05
Myanmar,MMR,1998,0.88
Myanmar,MMR,1999,0.62
Myanmar,MMR,2000,0.15
Myanmar,MMR,2001,0.68
Myanmar,MMR,2002,0.54
Myanmar,MMR,2003,0.61
Myanmar,MMR,2004,0.26
Myanmar,MMR,2005,0.8
Myanmar,MMR,2006,0.65
Myanmar,MMR,2007,0.43
Myanmar,MMR,2008,0.63
Myanmar,MMR,2009,1.1
Myanmar,MMR,2010,1.24
Myanmar,MMR,2011,0.66
Myanmar,MMR,2012,1.01
Myanmar,MMR,2013,0.94
Myanmar,MMR,2014,0.99
Myanmar,MMR,2015,0.99
Myanmar,MMR,2016,0.75
Myanmar,MMR,2017,0.78
Nepal,NPL,1850,1.17
Nepal,NPL,1851,0.97
Nepal,NPL,1852,0.94
Nepal,NPL,1853,1.61
Nepal,NPL,1854,1.42
Nepal,NPL,1876,-0.06
Nepal,NPL,1877,0.07
Nepal,NPL,1878,0.48
Nepal,NPL,1879,0.41
Nepal,NPL,1880,0.52
Nepal,NPL,1881,0.31
Nepal,NPL,1882,0.29
Nepal,NPL,1883,-0.02
Nepal,NPL,1884,-0.09
Nepal,NPL,1885,0.17
Nepal,NPL,1886,0.4
Nepal,NPL,1887,-0.13
Nepal,NPL,1888,0.16
Nepal,NPL,1889,0.69
Nepal,NPL,1890,-0.04
Nepal,NPL,1891,-0.06
Nepal,NPL,1892,0.22
Nepal,NPL,1893,-0.55
Nepal,NPL,1894,0.37
Nepal,NPL,1895,0.16
Nepal,NPL,1896,0.51
Nepal,NPL,1897,0.4
Nepal,NPL,1898,0.04
Nepal,NPL,1899,-0.3
Nepal,NPL,1900,0.12
Nepal,NPL,1901,0.05
Nepal,NPL,1902,-0.24
Nepal,NPL,1903,-0.05
Nepal,NPL,1904,-0.27
Nepal,NPL,1905,-0.93
Nepal,NPL,1906,-0.1
Nepal,NPL,1907,-0.4
Nepal,NPL,1908,0.08
Nepal,NPL,1909,0.06
Nepal,NPL,1910,-0.38
Nepal,NPL,1911,-0.44
Nepal,NPL,1912,-0.31
Nepal,NPL,1913,-0.48
Nepal,NPL,1914,-0.17
Nepal,NPL,1915,0.34
Nepal,NPL,1916,-0.03
Nepal,NPL,1917,-0.3
Nepal,NPL,1918,-0.42
Nepal,NPL,1919,0.04
Nepal,NPL,1920,0.07
Nepal,NPL,1921,0.05
Nepal,NPL,1922,0.22
Nepal,NPL,1923,0.03
Nepal,NPL,1924,0.29
Nepal,NPL,1925,-0.46
Nepal,NPL,1926,0.04
Nepal,NPL,1927,-0.07
Nepal,NPL,1928,0.3
Nepal,NPL,1929,-0.02
Nepal,NPL,1930,-0.09
Nepal,NPL,1931,0.34
Nepal,NPL,1932,0.33
Nepal,NPL,1933,-0.18
Nepal,NPL,1934,-0.17
Nepal,NPL,1935,0.01
Nepal,NPL,1936,-0.17
Nepal,NPL,1937,-0.15
Nepal,NPL,1938,0.16
Nepal,NPL,1939,0.35
Nepal,NPL,1940,0.15
Nepal,NPL,1941,0.56
Nepal,NPL,1942,0.36
Nepal,NPL,1943,0.12
Nepal,NPL,1944,0.03
Nepal,NPL,1945,-0.18
Nepal,NPL,1946,0.26
Nepal,NPL,1947,0.42
Nepal,NPL,1948,0.09
Nepal,NPL,1949,-0.26
Nepal,NPL,1950,0.01
Nepal,NPL,1951,0.47
Nepal,NPL,1952,0.36
Nepal,NPL,1953,0.57
Nepal,NPL,1954,0.45
Nepal,NPL,1955,0.21
Nepal,NPL,1956,0.2
Nepal,NPL,1957,0.32
Nepal,NPL,1958,0.86
Nepal,NPL,1959,0.23
Nepal,NPL,1960,0.48
Nepal,NPL,1961,0.07
Nepal,NPL,1962,-0.13
Nepal,NPL,1963,-0.16
Nepal,NPL,1964,0.34
Nepal,NPL,1965,-0.19
Nepal,NPL,1966,0.2
Nepal,NPL,1967,-0.21
Nepal,NPL,1968,-0.32
Nepal,NPL,1969,0.19
Nepal,NPL,1970,0.04
Nepal,NPL,1971,-0.76
Nepal,NPL,1972,-0.04
Nepal,NPL,1973,0.12
Nepal,NPL,1974,0
Nepal,NPL,1975,0.08
Nepal,NPL,1976,0.21
Nepal,NPL,1977,0.05
Nepal,NPL,1978,-0.25
Nepal,NPL,1979,0.47
Nepal,NPL,1980,0.16
Nepal,NPL,1981,-0.42
Nepal,NPL,1982,-0.35
Nepal,NPL,1983,-0.27
Nepal,NPL,1984,0.37
Nepal,NPL,1985,0.5
Nepal,NPL,1986,0.07
Nepal,NPL,1987,0.02
Nepal,NPL,1988,0.53
Nepal,NPL,1989,0.14
Nepal,NPL,1990,0.24
Nepal,NPL,1991,-0.09
Nepal,NPL,1992,-0.24
Nepal,NPL,1993,0.1
Nepal,NPL,1994,0.18
Nepal,NPL,1995,0.25
Nepal,NPL,1996,0.1
Nepal,NPL,1997,-0.35
Nepal,NPL,1998,0.72
Nepal,NPL,1999,0.93
Nepal,NPL,2000,0.29
Nepal,NPL,2001,1.05
Nepal,NPL,2002,0.78
Nepal,NPL,2003,0.88
Nepal,NPL,2004,0.9
Nepal,NPL,2005,0.85
Nepal,NPL,2006,1.37
Nepal,NPL,2007,1.25
Nepal,NPL,2008,0.99
Nepal,NPL,2009,1.49
Nepal,NPL,2010,1.56
Nepal,NPL,2011,0.65
Nepal,NPL,2012,0.64
Nepal,NPL,2013,0.76
Nepal,NPL,2014,0.99
Nepal,NPL,2015,1
Nepal,NPL,2016,1.16
Nepal,NPL,2017,0.78
North Korea,PRK,1858,-2.64
North Korea,PRK,1859,-1.19
North Korea,PRK,1860,1.41
North Korea,PRK,1863,-0.52
North Korea,PRK,1865,0.63
North Korea,PRK,1866,0.73
North Korea,PRK,1867,0.38
North Korea,PRK,1869,0.27
North Korea,PRK,1870,-0.63
North Korea,PRK,1871,0.01
North Korea,PRK,1872,0.49
North Korea,PRK,1873,-0.84
North Korea,PRK,1874,-0.19
North Korea,PRK,1875,0.14
North Korea,PRK,1876,0.64
North Korea,PRK,1877,0.25
North Korea,PRK,1878,0.83
North Korea,PRK,1879,0.45
North Korea,PRK,1880,0.38
North Korea,PRK,1881,0.26
North Korea,PRK,1882,-0.41
North Korea,PRK,1883,0.63
North Korea,PRK,1884,-1.13
North Korea,PRK,1885,-0.89
North Korea,PRK,1886,0.14
North Korea,PRK,1887,0.64
North Korea,PRK,1888,-0.44
North Korea,PRK,1889,-0.43
North Korea,PRK,1890,0.48
North Korea,PRK,1891,0.33
North Korea,PRK,1892,-1.64
North Korea,PRK,1893,-0.32
North Korea,PRK,1894,0.92
North Korea,PRK,1895,-0.96
North Korea,PRK,1896,0.52
North Korea,PRK,1897,-0.06
North Korea,PRK,1898,-0.28
North Korea,PRK,1899,1.99
North Korea,PRK,1900,-0.1
North Korea,PRK,1901,0.02
North Korea,PRK,1902,-0.78
North Korea,PRK,1903,-0.92
North Korea,PRK,1904,-0.38
North Korea,PRK,1905,-0.74
North Korea,PRK,1906,-1.33
North Korea,PRK,1907,-0.51
North Korea,PRK,1908,-0.63
North Korea,PRK,1909,-1.2
North Korea,PRK,1910,-1.42
North Korea,PRK,1911,-1.15
North Korea,PRK,1912,-1.31
North Korea,PRK,1913,-1.31
North Korea,PRK,1914,-0.11
North Korea,PRK,1915,-1.43
North Korea,PRK,1916,-0.81
North Korea,PRK,1917,-1.33
North Korea,PRK,1918,-1.05
North Korea,PRK,1919,-0.6
North Korea,PRK,1920,-0.02
North Korea,PRK,1921,-0.53
North Korea,PRK,1922,-0.75
North Korea,PRK,1923,-0.93
North Korea,PRK,1924,-0.88
North Korea,PRK,1925,-0.63
North Korea,PRK,1926,-0.83
North Korea,PRK,1927,-0.79
North Korea,PRK,1928,-0.84
North Korea,PRK,1929,-0.76
North Korea,PRK,1930,-0.33
North Korea,PRK,1931,-1.25
North Korea,PRK,1932,-0.55
North Korea,PRK,1933,-0.97
North Korea,PRK,1934,-1.04
North Korea,PRK,1935,-0.22
North Korea,PRK,1936,-1.56
North Korea,PRK,1937,-0.47
North Korea,PRK,1938,-0.48
North Korea,PRK,1939,-0.01
North Korea,PRK,1940,-0.5
North Korea,PRK,1941,-0.75
North Korea,PRK,1942,-0.55
North Korea,PRK,1943,-0.16
North Korea,PRK,1944,-0.48
North Korea,PRK,1945,-0.58
North Korea,PRK,1946,0.25
North Korea,PRK,1947,-1.71
North Korea,PRK,1948,-0.12
North Korea,PRK,1949,-0.24
North Korea,PRK,1950,0.11
North Korea,PRK,1951,-0.35
North Korea,PRK,1952,-0.51
North Korea,PRK,1953,-0.5
North Korea,PRK,1954,-0.58
North Korea,PRK,1955,-0.12
North Korea,PRK,1956,-1.32
North Korea,PRK,1957,-0.92
North Korea,PRK,1958,0.01
North Korea,PRK,1959,0.64
North Korea,PRK,1960,0.05
North Korea,PRK,1961,0.59
North Korea,PRK,1962,-0.16
North Korea,PRK,1963,-0.37
North Korea,PRK,1964,-0.17
North Korea,PRK,1965,-0.45
North Korea,PRK,1966,-0.29
North Korea,PRK,1967,-0.04
North Korea,PRK,1968,-0.11
North Korea,PRK,1969,-1.12
North Korea,PRK,1970,-0.45
North Korea,PRK,1971,-0.33
North Korea,PRK,1972,-0.23
North Korea,PRK,1973,0.23
North Korea,PRK,1974,-0.65
North Korea,PRK,1975,0.83
North Korea,PRK,1976,-0.41
North Korea,PRK,1977,-0.47
North Korea,PRK,1978,0.33
North Korea,PRK,1979,0.38
North Korea,PRK,1980,-0.71
North Korea,PRK,1981,-0.72
North Korea,PRK,1982,0.48
North Korea,PRK,1983,0.3
North Korea,PRK,1984,-0.31
North Korea,PRK,1985,-0.26
North Korea,PRK,1986,-0.49
North Korea,PRK,1987,-0.26
North Korea,PRK,1988,0.33
North Korea,PRK,1989,0.81
North Korea,PRK,1990,0.88
North Korea,PRK,1991,0.32
North Korea,PRK,1992,0.51
North Korea,PRK,1993,0.17
North Korea,PRK,1994,0.93
North Korea,PRK,1995,0.69
North Korea,PRK,1996,0.26
North Korea,PRK,1997,0.91
North Korea,PRK,1998,1.58
North Korea,PRK,1999,0.93
North Korea,PRK,2000,0.44
North Korea,PRK,2001,0.68
North Korea,PRK,2002,0.91
North Korea,PRK,2003,0.82
North Korea,PRK,2004,1.23
North Korea,PRK,2005,0.31
North Korea,PRK,2006,0.75
North Korea,PRK,2007,1.38
North Korea,PRK,2008,1.04
North Korea,PRK,2009,0.69
North Korea,PRK,2010,0.24
North Korea,PRK,2011,0.16
North Korea,PRK,2012,0.13
North Korea,PRK,2013,0.41
North Korea,PRK,2014,1.04
North Korea,PRK,2015,1.04
North Korea,PRK,2016,0.8
North Korea,PRK,2017,1.95
Oman,OMN,1850,2.14
Oman,OMN,1851,1.69
Oman,OMN,1852,0.5
Oman,OMN,1854,0.58
Oman,OMN,1856,-1.52
Oman,OMN,1858,0.99
Oman,OMN,1859,-1.61
Oman,OMN,1864,1.05
Oman,OMN,1865,-0.17
Oman,OMN,1870,0.62
Oman,OMN,1875,0.36
Oman,OMN,1876,-0.48
Oman,OMN,1881,0.71
Oman,OMN,1882,-0.66
Oman,OMN,1885,0.44
Oman,OMN,1895,-0.6
Oman,OMN,1906,-0.07
Oman,OMN,1907,-0.42
Oman,OMN,1908,-0.43
Oman,OMN,1909,-0.88
Oman,OMN,1910,-0.74
Oman,OMN,1911,-1.38
Oman,OMN,1912,-0.1
Oman,OMN,1913,-0.32
Oman,OMN,1914,0.03
Oman,OMN,1915,-0.88
Oman,OMN,1916,-0.13
Oman,OMN,1917,0.38
Oman,OMN,1918,0.13
Oman,OMN,1919,-0.65
Oman,OMN,1920,1.68
Oman,OMN,1921,0.31
Oman,OMN,1922,-0.19
Oman,OMN,1923,-0.57
Oman,OMN,1924,-0.39
Oman,OMN,1925,-0.6
Oman,OMN,1926,-0.15
Oman,OMN,1927,-0.57
