Year,country,region,brd_best,brd_high,brd_low,Code
2006,Bangladesh,Asia,2,2,2,BGD
2007,Bangladesh,Asia,2,2,2,BGD
2007,Bangladesh,Asia,1,1,1,BGD
2007,Bangladesh,Asia,1,1,1,BGD
2007,Bangladesh,Asia,1,1,1,BGD
2007,Bangladesh,Asia,1,1,1,BGD
2007,Bangladesh,Asia,2,2,2,BGD
2007,Bangladesh,Asia,2,2,2,BGD
2007,Bangladesh,Asia,1,1,1,BGD
2008,Bangladesh,Asia,1,1,1,BGD
2008,Bangladesh,Asia,1,1,1,BGD
2008,Bangladesh,Asia,1,1,1,BGD
2008,Bangladesh,Asia,1,1,1,BGD
2008,Bangladesh,Asia,2,2,2,BGD
2008,Bangladesh,Asia,1,1,1,BGD
2009,Bangladesh,Asia,1,1,1,BGD
2019,Bangladesh,Asia,1,1,1,BGD
2000,Bangladesh,Asia,0,31,0,BGD
2000,Bangladesh,Asia,0,70,0,BGD
2000,Bangladesh,Asia,50,50,50,BGD
2000,Bangladesh,Asia,24,24,24,BGD
2015,Bangladesh,Asia,1,1,1,BGD
2016,Bangladesh,Asia,8,8,8,BGD
2016,Bangladesh,Asia,4,4,4,BGD
2016,Bangladesh,Asia,9,9,9,BGD
2016,Bangladesh,Asia,1,1,1,BGD
2016,Bangladesh,Asia,2,2,2,BGD
2016,Bangladesh,Asia,2,2,2,BGD
2016,Bangladesh,Asia,1,1,1,BGD
2016,Bangladesh,Asia,2,2,2,BGD
2016,Bangladesh,Asia,2,2,2,BGD
2016,Bangladesh,Asia,7,7,7,BGD
2016,Bangladesh,Asia,1,1,1,BGD
2016,Bangladesh,Asia,2,2,2,BGD
2017,Bangladesh,Asia,2,2,2,BGD
2017,Bangladesh,Asia,1,1,1,BGD
2017,Bangladesh,Asia,1,1,1,BGD
2017,Bangladesh,Asia,5,5,5,BGD
2017,Bangladesh,Asia,1,1,1,BGD
2017,Bangladesh,Asia,1,1,1,BGD
2017,Bangladesh,Asia,3,3,3,BGD
2017,Bangladesh,Asia,3,3,3,BGD
2017,Bangladesh,Asia,3,3,3,BGD
2017,Bangladesh,Asia,2,2,2,BGD
2017,Bangladesh,Asia,7,8,7,BGD
2017,Bangladesh,Asia,3,3,3,BGD
2017,Bangladesh,Asia,4,4,4,BGD
2017,Bangladesh,Asia,2,2,2,BGD
2017,Bangladesh,Asia,1,1,1,BGD
2017,Bangladesh,Asia,1,1,1,BGD
2017,Bangladesh,Asia,7,7,7,BGD
2018,Bangladesh,Asia,2,2,2,BGD
2019,Bangladesh,Asia,2,2,2,BGD
2018,Bangladesh,Asia,1,1,0,BGD
2018,Bangladesh,Asia,1,1,1,BGD
2019,Bangladesh,Asia,0,1,0,BGD
2021,Bangladesh,Asia,1,1,0,BGD
1997,Bhutan,Asia,4,4,4,BTN
2004,Bhutan,Asia,0,2,0,BTN
1998,Bolivia,Americas,2,2,2,BTN
2000,Bolivia,Americas,4,4,0,BTN
2000,Bolivia,Americas,20,20,20,BTN
2000,Bolivia,Americas,1,1,1,BTN
2000,Bolivia,Americas,9,9,9,BTN
2000,Bolivia,Americas,3,3,3,BTN
2000,Bolivia,Americas,1,1,1,BTN
2000,Bolivia,Americas,5,5,5,BTN
2000,Bolivia,Americas,5,5,5,BTN
2000,Bolivia,Americas,2,2,2,BTN
2021,Bolivia,Americas,1,1,1,BTN
1997,Cambodia(Kampuchea),Asia,0,4,0,KHM
1998,Cambodia(Kampuchea),Asia,3,3,3,KHM
2008,Cambodia(Kampuchea),Asia,2,2,2,KHM
2009,Cambodia(Kampuchea),Asia,2,5,2,KHM
2011,Cambodia(Kampuchea),Asia,0,6,0,KHM
2011,Cambodia(Kampuchea),Asia,5,6,5,KHM
2011,Cambodia(Kampuchea),Asia,5,5,5,KHM
1989,Cambodia(Kampuchea),Asia,100,100,100,KHM
1989,Cambodia(Kampuchea),Asia,300,300,300,KHM
1989,Cambodia(Kampuchea),Asia,0,25,0,KHM
1989,Cambodia(Kampuchea),Asia,0,57,0,KHM
1989,Cambodia(Kampuchea),Asia,0,5,0,KHM
1989,Cambodia(Kampuchea),Asia,0,31,0,KHM
1989,Cambodia(Kampuchea),Asia,0,27,0,KHM
1989,Cambodia(Kampuchea),Asia,0,31,0,KHM
1989,Cambodia(Kampuchea),Asia,0,6,0,KHM
1989,Cambodia(Kampuchea),Asia,0,8,0,KHM
1989,Cambodia(Kampuchea),Asia,0,25,0,KHM
1989,Cambodia(Kampuchea),Asia,0,23,0,KHM
1989,Cambodia(Kampuchea),Asia,0,15,0,KHM
1989,Cambodia(Kampuchea),Asia,0,10,0,KHM
1989,Cambodia(Kampuchea),Asia,0,11,0,KHM
1989,Cambodia(Kampuchea),Asia,0,55,0,KHM
1989,Cambodia(Kampuchea),Asia,0,914,0,KHM
1989,Cambodia(Kampuchea),Asia,0,33,0,KHM
1989,Cambodia(Kampuchea),Asia,0,34,0,KHM
1989,Cambodia(Kampuchea),Asia,0,20,0,KHM
1989,Cambodia(Kampuchea),Asia,0,15,0,KHM
1989,Cambodia(Kampuchea),Asia,0,118,0,KHM
1989,Cambodia(Kampuchea),Asia,0,8,0,KHM
1989,Cambodia(Kampuchea),Asia,0,19,0,KHM
1990,Cambodia(Kampuchea),Asia,0,59,0,KHM
1990,Cambodia(Kampuchea),Asia,10,10,10,KHM
1990,Cambodia(Kampuchea),Asia,17,17,17,KHM
1990,Cambodia(Kampuchea),Asia,17,17,17,KHM
1990,Cambodia(Kampuchea),Asia,0,29,0,KHM
1990,Cambodia(Kampuchea),Asia,18,18,18,KHM
1990,Cambodia(Kampuchea),Asia,0,34,0,KHM
1990,Cambodia(Kampuchea),Asia,0,33,0,KHM
1990,Cambodia(Kampuchea),Asia,0,33,0,KHM
1990,Cambodia(Kampuchea),Asia,6,6,0,KHM
1990,Cambodia(Kampuchea),Asia,0,100,0,KHM
1990,Cambodia(Kampuchea),Asia,0,1,0,KHM
1990,Cambodia(Kampuchea),Asia,0,23,0,KHM
1990,Cambodia(Kampuchea),Asia,0,22,0,KHM
1990,Cambodia(Kampuchea),Asia,0,22,0,KHM
1990,Cambodia(Kampuchea),Asia,0,15,0,KHM
1990,Cambodia(Kampuchea),Asia,6,6,6,KHM
1990,Cambodia(Kampuchea),Asia,0,12,0,KHM
1990,Cambodia(Kampuchea),Asia,50,50,50,KHM
1990,Cambodia(Kampuchea),Asia,50,50,50,KHM
1991,Cambodia(Kampuchea),Asia,0,24,0,KHM
1991,Cambodia(Kampuchea),Asia,0,24,0,KHM
1991,Cambodia(Kampuchea),Asia,16,16,16,KHM
1991,Cambodia(Kampuchea),Asia,7,7,7,KHM
1991,Cambodia(Kampuchea),Asia,10,10,10,KHM
1991,Cambodia(Kampuchea),Asia,2,2,2,KHM
1991,Cambodia(Kampuchea),Asia,0,1,0,KHM
1991,Cambodia(Kampuchea),Asia,2,2,2,KHM
1991,Cambodia(Kampuchea),Asia,3,3,3,KHM
1991,Cambodia(Kampuchea),Asia,0,10,0,KHM
1992,Cambodia(Kampuchea),Asia,62,62,62,KHM
1992,Cambodia(Kampuchea),Asia,13,13,13,KHM
1992,Cambodia(Kampuchea),Asia,25,25,25,KHM
1992,Cambodia(Kampuchea),Asia,1,1,1,KHM
1992,Cambodia(Kampuchea),Asia,1,1,1,KHM
1992,Cambodia(Kampuchea),Asia,16,16,16,KHM
1993,Cambodia(Kampuchea),Asia,8,8,8,KHM
1993,Cambodia(Kampuchea),Asia,6,6,6,KHM
1993,Cambodia(Kampuchea),Asia,1,1,1,KHM
1993,Cambodia(Kampuchea),Asia,4,19,4,KHM
1993,Cambodia(Kampuchea),Asia,1,1,1,KHM
1993,Cambodia(Kampuchea),Asia,2,2,2,KHM
1993,Cambodia(Kampuchea),Asia,2,2,2,KHM
1993,Cambodia(Kampuchea),Asia,4,4,4,KHM
1993,Cambodia(Kampuchea),Asia,0,1,0,KHM
1993,Cambodia(Kampuchea),Asia,0,10,0,KHM
1993,Cambodia(Kampuchea),Asia,0,5,0,KHM
1993,Cambodia(Kampuchea),Asia,4,4,4,KHM
1993,Cambodia(Kampuchea),Asia,4,4,4,KHM
1993,Cambodia(Kampuchea),Asia,3,3,3,KHM
1993,Cambodia(Kampuchea),Asia,3,3,3,KHM
1993,Cambodia(Kampuchea),Asia,0,6,0,KHM
1993,Cambodia(Kampuchea),Asia,1,3,1,KHM
1993,Cambodia(Kampuchea),Asia,0,6,0,KHM
1993,Cambodia(Kampuchea),Asia,1,4,1,KHM
1993,Cambodia(Kampuchea),Asia,3,3,3,KHM
1993,Cambodia(Kampuchea),Asia,97,97,97,KHM
1993,Cambodia(Kampuchea),Asia,3,3,3,KHM
1993,Cambodia(Kampuchea),Asia,3,3,3,KHM
1993,Cambodia(Kampuchea),Asia,59,59,59,KHM
1993,Cambodia(Kampuchea),Asia,0,6,0,KHM
1993,Cambodia(Kampuchea),Asia,0,10,0,KHM
1993,Cambodia(Kampuchea),Asia,0,3,0,KHM
1993,Cambodia(Kampuchea),Asia,0,1,0,KHM
1993,Cambodia(Kampuchea),Asia,10,20,10,KHM
1993,Cambodia(Kampuchea),Asia,0,2,0,KHM
1993,Cambodia(Kampuchea),Asia,0,1,0,KHM
1993,Cambodia(Kampuchea),Asia,10,10,10,KHM
1993,Cambodia(Kampuchea),Asia,0,9,0,KHM
1993,Cambodia(Kampuchea),Asia,2,2,2,KHM
1993,Cambodia(Kampuchea),Asia,2,2,2,KHM
1993,Cambodia(Kampuchea),Asia,1,1,1,KHM
1993,Cambodia(Kampuchea),Asia,6,6,6,KHM
1993,Cambodia(Kampuchea),Asia,22,26,22,KHM
1993,Cambodia(Kampuchea),Asia,0,13,0,KHM
1993,Cambodia(Kampuchea),Asia,0,12,0,KHM
1993,Cambodia(Kampuchea),Asia,12,12,12,KHM
1994,Cambodia(Kampuchea),Asia,8,8,8,KHM
1994,Cambodia(Kampuchea),Asia,10,10,10,KHM
1994,Cambodia(Kampuchea),Asia,0,100,0,KHM
1994,Cambodia(Kampuchea),Asia,0,38,0,KHM
1994,Cambodia(Kampuchea),Asia,0,47,0,KHM
1994,Cambodia(Kampuchea),Asia,10,52,10,KHM
1994,Cambodia(Kampuchea),Asia,0,14,0,KHM
1994,Cambodia(Kampuchea),Asia,0,7,0,KHM
1994,Cambodia(Kampuchea),Asia,0,10,0,KHM
1994,Cambodia(Kampuchea),Asia,161,300,161,KHM
1994,Cambodia(Kampuchea),Asia,2,2,2,KHM
1994,Cambodia(Kampuchea),Asia,127,127,127,KHM
1994,Cambodia(Kampuchea),Asia,6,6,6,KHM
1994,Cambodia(Kampuchea),Asia,0,4,0,KHM
1994,Cambodia(Kampuchea),Asia,0,6,0,KHM
1994,Cambodia(Kampuchea),Asia,2,2,2,KHM
1994,Cambodia(Kampuchea),Asia,4,4,4,KHM
1994,Cambodia(Kampuchea),Asia,2,2,2,KHM
1994,Cambodia(Kampuchea),Asia,0,8,0,KHM
1994,Cambodia(Kampuchea),Asia,0,3,0,KHM
1994,Cambodia(Kampuchea),Asia,2,2,2,KHM
1994,Cambodia(Kampuchea),Asia,2,2,2,KHM
1994,Cambodia(Kampuchea),Asia,3,3,3,KHM
1994,Cambodia(Kampuchea),Asia,60,60,0,KHM
1994,Cambodia(Kampuchea),Asia,0,3,0,KHM
1994,Cambodia(Kampuchea),Asia,0,5,0,KHM
1994,Cambodia(Kampuchea),Asia,0,5,0,KHM
1994,Cambodia(Kampuchea),Asia,0,5,0,KHM
1994,Cambodia(Kampuchea),Asia,0,5,0,KHM
1994,Cambodia(Kampuchea),Asia,4,4,4,KHM
1994,Cambodia(Kampuchea),Asia,4,4,4,KHM
1994,Cambodia(Kampuchea),Asia,3,3,3,KHM
1994,Cambodia(Kampuchea),Asia,5,5,5,KHM
1994,Cambodia(Kampuchea),Asia,0,9,0,KHM
1994,Cambodia(Kampuchea),Asia,0,8,0,KHM
1994,Cambodia(Kampuchea),Asia,15,24,15,KHM
1994,Cambodia(Kampuchea),Asia,2,2,2,KHM
1994,Cambodia(Kampuchea),Asia,2,2,2,KHM
1994,Cambodia(Kampuchea),Asia,3,3,3,KHM
1994,Cambodia(Kampuchea),Asia,1,1,1,KHM
1994,Cambodia(Kampuchea),Asia,0,5,0,KHM
1994,Cambodia(Kampuchea),Asia,0,5,0,KHM
1994,Cambodia(Kampuchea),Asia,14,14,14,KHM
1994,Cambodia(Kampuchea),Asia,4,4,4,KHM
1994,Cambodia(Kampuchea),Asia,0,40,0,KHM
1994,Cambodia(Kampuchea),Asia,0,1,0,KHM
1994,Cambodia(Kampuchea),Asia,0,43,0,KHM
1994,Cambodia(Kampuchea),Asia,8,28,8,KHM
1994,Cambodia(Kampuchea),Asia,0,32,0,KHM
1994,Cambodia(Kampuchea),Asia,0,5,0,KHM
1994,Cambodia(Kampuchea),Asia,0,44,0,KHM
1995,Cambodia(Kampuchea),Asia,0,61,0,KHM
1995,Cambodia(Kampuchea),Asia,7,57,7,KHM
1995,Cambodia(Kampuchea),Asia,5,5,5,KHM
1995,Cambodia(Kampuchea),Asia,3,3,3,KHM
1995,Cambodia(Kampuchea),Asia,5,5,5,KHM
1995,Cambodia(Kampuchea),Asia,4,4,4,KHM
1995,Cambodia(Kampuchea),Asia,1,1,1,KHM
1995,Cambodia(Kampuchea),Asia,6,6,6,KHM
1995,Cambodia(Kampuchea),Asia,20,20,20,KHM
1995,Cambodia(Kampuchea),Asia,53,53,53,KHM
1995,Cambodia(Kampuchea),Asia,8,8,8,KHM
1995,Cambodia(Kampuchea),Asia,1,1,1,KHM
1995,Cambodia(Kampuchea),Asia,2,2,2,KHM
1995,Cambodia(Kampuchea),Asia,12,12,12,KHM
1995,Cambodia(Kampuchea),Asia,19,19,19,KHM
1995,Cambodia(Kampuchea),Asia,0,11,0,KHM
1995,Cambodia(Kampuchea),Asia,15,15,15,KHM
1995,Cambodia(Kampuchea),Asia,6,6,6,KHM
1995,Cambodia(Kampuchea),Asia,12,12,12,KHM
1995,Cambodia(Kampuchea),Asia,149,149,149,KHM
1995,Cambodia(Kampuchea),Asia,11,11,11,KHM
1995,Cambodia(Kampuchea),Asia,4,12,4,KHM
1995,Cambodia(Kampuchea),Asia,0,10,0,KHM
1995,Cambodia(Kampuchea),Asia,2,2,2,KHM
1995,Cambodia(Kampuchea),Asia,3,3,3,KHM
1995,Cambodia(Kampuchea),Asia,0,60,0,KHM
1995,Cambodia(Kampuchea),Asia,12,12,12,KHM
1995,Cambodia(Kampuchea),Asia,27,27,27,KHM
1995,Cambodia(Kampuchea),Asia,6,6,6,KHM
1995,Cambodia(Kampuchea),Asia,10,10,10,KHM
1995,Cambodia(Kampuchea),Asia,0,5,0,KHM
1995,Cambodia(Kampuchea),Asia,0,3,0,KHM
1995,Cambodia(Kampuchea),Asia,0,7,0,KHM
1995,Cambodia(Kampuchea),Asia,0,15,0,KHM
1995,Cambodia(Kampuchea),Asia,4,4,4,KHM
1995,Cambodia(Kampuchea),Asia,7,7,7,KHM
1995,Cambodia(Kampuchea),Asia,35,43,35,KHM
1995,Cambodia(Kampuchea),Asia,16,16,16,KHM
1995,Cambodia(Kampuchea),Asia,6,6,6,KHM
1995,Cambodia(Kampuchea),Asia,1,1,1,KHM
1995,Cambodia(Kampuchea),Asia,2,2,2,KHM
1995,Cambodia(Kampuchea),Asia,1,1,1,KHM
1995,Cambodia(Kampuchea),Asia,6,6,6,KHM
1995,Cambodia(Kampuchea),Asia,6,6,6,KHM
1995,Cambodia(Kampuchea),Asia,2,2,2,KHM
1995,Cambodia(Kampuchea),Asia,2,2,2,KHM
1995,Cambodia(Kampuchea),Asia,1,1,1,KHM
1995,Cambodia(Kampuchea),Asia,3,3,3,KHM
1995,Cambodia(Kampuchea),Asia,1,1,1,KHM
1995,Cambodia(Kampuchea),Asia,2,2,2,KHM
1995,Cambodia(Kampuchea),Asia,3,3,3,KHM
1995,Cambodia(Kampuchea),Asia,0,2,0,KHM
1995,Cambodia(Kampuchea),Asia,0,1,0,KHM
1995,Cambodia(Kampuchea),Asia,0,20,0,KHM
1995,Cambodia(Kampuchea),Asia,0,2,0,KHM
1995,Cambodia(Kampuchea),Asia,0,1,0,KHM
1995,Cambodia(Kampuchea),Asia,0,1,0,KHM
1995,Cambodia(Kampuchea),Asia,0,6,0,KHM
1995,Cambodia(Kampuchea),Asia,10,10,10,KHM
1995,Cambodia(Kampuchea),Asia,0,20,0,KHM
1995,Cambodia(Kampuchea),Asia,0,3,0,KHM
1995,Cambodia(Kampuchea),Asia,2,2,2,KHM
1995,Cambodia(Kampuchea),Asia,8,8,8,KHM
1995,Cambodia(Kampuchea),Asia,2,2,2,KHM
1995,Cambodia(Kampuchea),Asia,0,2,0,KHM
1995,Cambodia(Kampuchea),Asia,0,1,0,KHM
1995,Cambodia(Kampuchea),Asia,0,1,0,KHM
1995,Cambodia(Kampuchea),Asia,0,8,0,KHM
1995,Cambodia(Kampuchea),Asia,0,2,0,KHM
1995,Cambodia(Kampuchea),Asia,0,1,0,KHM
1995,Cambodia(Kampuchea),Asia,40,40,40,KHM
1995,Cambodia(Kampuchea),Asia,10,10,0,KHM
1995,Cambodia(Kampuchea),Asia,0,13,0,KHM
1995,Cambodia(Kampuchea),Asia,0,7,0,KHM
1995,Cambodia(Kampuchea),Asia,0,2,0,KHM
1995,Cambodia(Kampuchea),Asia,12,15,12,KHM
1995,Cambodia(Kampuchea),Asia,23,23,23,KHM
1995,Cambodia(Kampuchea),Asia,20,20,20,KHM
1995,Cambodia(Kampuchea),Asia,3,3,3,KHM
1995,Cambodia(Kampuchea),Asia,11,22,11,KHM
1995,Cambodia(Kampuchea),Asia,5,5,5,KHM
1995,Cambodia(Kampuchea),Asia,5,5,5,KHM
1995,Cambodia(Kampuchea),Asia,6,6,6,KHM
1995,Cambodia(Kampuchea),Asia,0,8,0,KHM
1995,Cambodia(Kampuchea),Asia,0,4,0,KHM
1995,Cambodia(Kampuchea),Asia,0,7,0,KHM
1995,Cambodia(Kampuchea),Asia,0,2,0,KHM
1995,Cambodia(Kampuchea),Asia,0,5,0,KHM
1995,Cambodia(Kampuchea),Asia,0,8,0,KHM
1995,Cambodia(Kampuchea),Asia,2,2,2,KHM
1995,Cambodia(Kampuchea),Asia,2,2,2,KHM
1995,Cambodia(Kampuchea),Asia,12,43,12,KHM
1995,Cambodia(Kampuchea),Asia,1,1,1,KHM
1995,Cambodia(Kampuchea),Asia,3,3,3,KHM
1995,Cambodia(Kampuchea),Asia,8,8,8,KHM
1995,Cambodia(Kampuchea),Asia,8,9,8,KHM
1996,Cambodia(Kampuchea),Asia,8,8,8,KHM
1996,Cambodia(Kampuchea),Asia,4,4,4,KHM
1996,Cambodia(Kampuchea),Asia,2,2,2,KHM
1996,Cambodia(Kampuchea),Asia,4,4,4,KHM
1996,Cambodia(Kampuchea),Asia,22,22,22,KHM
1996,Cambodia(Kampuchea),Asia,13,13,13,KHM
1996,Cambodia(Kampuchea),Asia,6,15,6,KHM
1996,Cambodia(Kampuchea),Asia,9,14,9,KHM
1996,Cambodia(Kampuchea),Asia,1,1,1,KHM
1996,Cambodia(Kampuchea),Asia,1,1,1,KHM
1996,Cambodia(Kampuchea),Asia,3,3,3,KHM
1996,Cambodia(Kampuchea),Asia,19,19,19,KHM
1996,Cambodia(Kampuchea),Asia,71,71,71,KHM
1996,Cambodia(Kampuchea),Asia,11,11,11,KHM
1996,Cambodia(Kampuchea),Asia,8,8,8,KHM
1996,Cambodia(Kampuchea),Asia,10,10,10,KHM
1996,Cambodia(Kampuchea),Asia,2,2,2,KHM
1996,Cambodia(Kampuchea),Asia,3,3,3,KHM
1996,Cambodia(Kampuchea),Asia,3,3,3,KHM
1996,Cambodia(Kampuchea),Asia,0,12,0,KHM
1996,Cambodia(Kampuchea),Asia,5,5,5,KHM
1996,Cambodia(Kampuchea),Asia,3,3,3,KHM
1996,Cambodia(Kampuchea),Asia,0,9,0,KHM
1996,Cambodia(Kampuchea),Asia,0,9,0,KHM
1996,Cambodia(Kampuchea),Asia,0,1,0,KHM
1996,Cambodia(Kampuchea),Asia,0,2,0,KHM
1996,Cambodia(Kampuchea),Asia,0,1,0,KHM
1996,Cambodia(Kampuchea),Asia,0,2,0,KHM
1996,Cambodia(Kampuchea),Asia,0,2,0,KHM
1996,Cambodia(Kampuchea),Asia,0,1,0,KHM
1996,Cambodia(Kampuchea),Asia,0,1,0,KHM
1996,Cambodia(Kampuchea),Asia,0,2,0,KHM
1996,Cambodia(Kampuchea),Asia,0,4,0,KHM
1996,Cambodia(Kampuchea),Asia,1,2,1,KHM
1996,Cambodia(Kampuchea),Asia,0,4,0,KHM
1996,Cambodia(Kampuchea),Asia,0,8,0,KHM
1996,Cambodia(Kampuchea),Asia,2,2,2,KHM
1996,Cambodia(Kampuchea),Asia,11,11,11,KHM
1996,Cambodia(Kampuchea),Asia,0,8,0,KHM
1996,Cambodia(Kampuchea),Asia,5,5,5,KHM
1996,Cambodia(Kampuchea),Asia,0,4,0,KHM
1996,Cambodia(Kampuchea),Asia,0,4,0,KHM
1996,Cambodia(Kampuchea),Asia,0,25,0,KHM
1996,Cambodia(Kampuchea),Asia,0,3,0,KHM
1996,Cambodia(Kampuchea),Asia,0,3,0,KHM
1996,Cambodia(Kampuchea),Asia,2,14,2,KHM
1996,Cambodia(Kampuchea),Asia,0,1,0,KHM
1996,Cambodia(Kampuchea),Asia,2,13,2,KHM
1996,Cambodia(Kampuchea),Asia,0,7,0,KHM
1996,Cambodia(Kampuchea),Asia,0,1,0,KHM
1996,Cambodia(Kampuchea),Asia,0,6,0,KHM
1996,Cambodia(Kampuchea),Asia,0,5,0,KHM
1996,Cambodia(Kampuchea),Asia,0,2,0,KHM
1996,Cambodia(Kampuchea),Asia,0,2,0,KHM
1996,Cambodia(Kampuchea),Asia,0,5,0,KHM
1996,Cambodia(Kampuchea),Asia,0,5,0,KHM
1996,Cambodia(Kampuchea),Asia,0,8,0,KHM
1996,Cambodia(Kampuchea),Asia,0,12,0,KHM
1996,Cambodia(Kampuchea),Asia,0,4,0,KHM
1996,Cambodia(Kampuchea),Asia,0,8,0,KHM
1996,Cambodia(Kampuchea),Asia,0,5,0,KHM
1996,Cambodia(Kampuchea),Asia,108,108,108,KHM
1996,Cambodia(Kampuchea),Asia,2,2,2,KHM
1996,Cambodia(Kampuchea),Asia,2,2,2,KHM
1996,Cambodia(Kampuchea),Asia,2,2,2,KHM
1996,Cambodia(Kampuchea),Asia,6,6,6,KHM
1996,Cambodia(Kampuchea),Asia,4,4,4,KHM
1996,Cambodia(Kampuchea),Asia,84,84,84,KHM
1996,Cambodia(Kampuchea),Asia,98,98,98,KHM
1996,Cambodia(Kampuchea),Asia,31,31,31,KHM
1996,Cambodia(Kampuchea),Asia,93,93,93,KHM
1996,Cambodia(Kampuchea),Asia,16,16,16,KHM
1996,Cambodia(Kampuchea),Asia,22,22,22,KHM
1996,Cambodia(Kampuchea),Asia,23,23,23,KHM
1996,Cambodia(Kampuchea),Asia,37,37,37,KHM
1996,Cambodia(Kampuchea),Asia,9,9,9,KHM
1996,Cambodia(Kampuchea),Asia,4,4,4,KHM
1996,Cambodia(Kampuchea),Asia,0,1,0,KHM
1996,Cambodia(Kampuchea),Asia,0,3,0,KHM
1996,Cambodia(Kampuchea),Asia,0,1,0,KHM
1996,Cambodia(Kampuchea),Asia,7,7,7,KHM
1996,Cambodia(Kampuchea),Asia,4,4,4,KHM
1996,Cambodia(Kampuchea),Asia,5,5,5,KHM
1997,Cambodia(Kampuchea),Asia,4,4,4,KHM
1997,Cambodia(Kampuchea),Asia,0,3,0,KHM
1997,Cambodia(Kampuchea),Asia,3,3,3,KHM
1997,Cambodia(Kampuchea),Asia,0,2,0,KHM
1997,Cambodia(Kampuchea),Asia,70,70,70,KHM
1997,Cambodia(Kampuchea),Asia,9,14,9,KHM
1997,Cambodia(Kampuchea),Asia,1,1,1,KHM
1997,Cambodia(Kampuchea),Asia,1,1,1,KHM
1997,Cambodia(Kampuchea),Asia,2,2,2,KHM
1997,Cambodia(Kampuchea),Asia,5,5,5,KHM
1997,Cambodia(Kampuchea),Asia,19,19,19,KHM
1997,Cambodia(Kampuchea),Asia,0,44,0,KHM
1997,Cambodia(Kampuchea),Asia,0,15,0,KHM
1997,Cambodia(Kampuchea),Asia,0,6,0,KHM
1997,Cambodia(Kampuchea),Asia,0,9,0,KHM
1997,Cambodia(Kampuchea),Asia,0,5,0,KHM
1997,Cambodia(Kampuchea),Asia,1,1,1,KHM
1997,Cambodia(Kampuchea),Asia,2,2,2,KHM
1998,Cambodia(Kampuchea),Asia,0,16,0,KHM
1998,Cambodia(Kampuchea),Asia,7,7,7,KHM
1998,Cambodia(Kampuchea),Asia,0,6,0,KHM
1998,Cambodia(Kampuchea),Asia,2,2,2,KHM
1998,Cambodia(Kampuchea),Asia,1,1,1,KHM
1998,Cambodia(Kampuchea),Asia,2,2,2,KHM
1998,Cambodia(Kampuchea),Asia,2,2,2,KHM
1998,Cambodia(Kampuchea),Asia,8,8,8,KHM
1998,Cambodia(Kampuchea),Asia,3,3,3,KHM
1998,Cambodia(Kampuchea),Asia,4,4,4,KHM
1998,Cambodia(Kampuchea),Asia,5,5,5,KHM
1998,Cambodia(Kampuchea),Asia,1,1,1,KHM
1998,Cambodia(Kampuchea),Asia,30,30,30,KHM
1998,Cambodia(Kampuchea),Asia,19,19,19,KHM
1998,Cambodia(Kampuchea),Asia,6,12,6,KHM
1998,Cambodia(Kampuchea),Asia,13,13,13,KHM
1998,Cambodia(Kampuchea),Asia,2,2,2,KHM
1998,Cambodia(Kampuchea),Asia,10,10,10,KHM
1998,Cambodia(Kampuchea),Asia,9,9,9,KHM
1989,Cambodia(Kampuchea),Asia,5,5,5,KHM
1989,Cambodia(Kampuchea),Asia,50,50,50,KHM
1989,Cambodia(Kampuchea),Asia,50,50,50,KHM
1989,Cambodia(Kampuchea),Asia,14,14,14,KHM
1989,Cambodia(Kampuchea),Asia,50,50,50,KHM
1989,Cambodia(Kampuchea),Asia,8,8,8,KHM
1989,Cambodia(Kampuchea),Asia,6,6,6,KHM
1989,Cambodia(Kampuchea),Asia,28,28,28,KHM
1989,Cambodia(Kampuchea),Asia,1,1,1,KHM
1989,Cambodia(Kampuchea),Asia,1,1,1,KHM
1989,Cambodia(Kampuchea),Asia,1,79,1,KHM
1989,Cambodia(Kampuchea),Asia,2,2,2,KHM
1989,Cambodia(Kampuchea),Asia,50,67,50,KHM
1989,Cambodia(Kampuchea),Asia,5,5,5,KHM
1989,Cambodia(Kampuchea),Asia,0,18,0,KHM
1989,Cambodia(Kampuchea),Asia,0,17,0,KHM
1990,Cambodia(Kampuchea),Asia,50,50,50,KHM
1990,Cambodia(Kampuchea),Asia,50,50,50,KHM
1991,Cambodia(Kampuchea),Asia,5,5,5,KHM
1991,Cambodia(Kampuchea),Asia,13,85,13,KHM
1991,Cambodia(Kampuchea),Asia,5,5,5,KHM
1991,Cambodia(Kampuchea),Asia,7,7,7,KHM
1989,Cambodia(Kampuchea),Asia,54,54,54,KHM
1989,Cambodia(Kampuchea),Asia,53,53,53,KHM
1989,Cambodia(Kampuchea),Asia,36,36,36,KHM
1991,Cambodia(Kampuchea),Asia,150,250,150,KHM
1990,Cambodia(Kampuchea),Asia,53,53,53,KHM
1990,Cambodia(Kampuchea),Asia,50,50,50,KHM
1990,Cambodia(Kampuchea),Asia,0,24,0,KHM
1991,Cambodia(Kampuchea),Asia,92,92,92,KHM
1992,Cambodia(Kampuchea),Asia,6,6,6,KHM
1992,Cambodia(Kampuchea),Asia,7,7,7,KHM
1992,Cambodia(Kampuchea),Asia,7,7,7,KHM
1992,Cambodia(Kampuchea),Asia,0,9,0,KHM
1992,Cambodia(Kampuchea),Asia,0,5,0,KHM
